    0.0000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
    1.6187E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
    3.2373E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
    4.8560E-01 -2.38856E-01 -1.30917E-01  0.00000E+00  0.00000E+00
    6.4746E-01 -2.38856E-01 -1.30917E-01  0.00000E+00  0.00000E+00
    8.0933E-01 -2.38856E-01 -1.30917E-01  0.00000E+00  0.00000E+00
    9.7120E-01 -2.38856E-01 -1.30917E-01  0.00000E+00  0.00000E+00
    1.1331E+00 -2.38856E-01 -1.30917E-01  0.00000E+00  0.00000E+00
    1.2949E+00 -2.38856E-01 -1.30917E-01  0.00000E+00  0.00000E+00
    1.4568E+00 -2.38856E-01 -1.30917E-01  0.00000E+00  0.00000E+00
    1.6187E+00 -2.38856E-01 -1.30917E-01  0.00000E+00  0.00000E+00
    1.7805E+00 -2.38856E-01 -1.30917E-01  0.00000E+00  0.00000E+00
    1.9424E+00 -2.38856E-01 -1.30917E-01  0.00000E+00  0.00000E+00
    2.1043E+00 -2.38856E-01 -1.30917E-01  0.00000E+00  0.00000E+00
    2.2661E+00 -2.38856E-01 -1.30917E-01  0.00000E+00  0.00000E+00
    2.4280E+00 -2.38856E-01 -1.30917E-01  0.00000E+00  0.00000E+00
    2.5899E+00 -2.38856E-01 -1.30917E-01  0.00000E+00  0.00000E+00
    2.7517E+00 -2.38856E-01 -1.30917E-01  0.00000E+00  0.00000E+00
    2.9136E+00 -2.38856E-01 -1.30917E-01  0.00000E+00  0.00000E+00
    3.0755E+00 -2.38856E-01 -1.30917E-01  0.00000E+00  0.00000E+00
    3.2373E+00 -2.38856E-01 -1.30917E-01  0.00000E+00  0.00000E+00
    3.3992E+00 -3.48490E-01 -1.30917E-01  0.00000E+00  0.00000E+00
    3.5611E+00 -3.48490E-01 -1.30917E-01  0.00000E+00  0.00000E+00
    3.7229E+00 -3.48490E-01 -1.30917E-01  0.00000E+00  0.00000E+00
    3.8848E+00 -6.67371E-01 -4.49797E-01  0.00000E+00  0.00000E+00
    4.0467E+00 -6.67371E-01 -4.49797E-01  0.00000E+00  0.00000E+00
    4.2085E+00 -8.62576E-01 -6.45003E-01  0.00000E+00  0.00000E+00
    4.3704E+00 -8.62576E-01 -6.45003E-01  0.00000E+00  0.00000E+00
    4.5323E+00 -8.62576E-01 -6.45003E-01  0.00000E+00  0.00000E+00
    4.6941E+00 -8.62576E-01 -6.45003E-01  0.00000E+00  0.00000E+00
    4.8560E+00 -8.62576E-01 -6.45003E-01  0.00000E+00  0.00000E+00
    5.0179E+00 -8.62576E-01 -6.45003E-01  0.00000E+00  0.00000E+00
    5.1797E+00 -8.62576E-01 -6.45003E-01  0.00000E+00  0.00000E+00
    5.3416E+00 -8.95988E-01 -6.45003E-01  0.00000E+00  0.00000E+00
    5.5035E+00 -1.04491E+00 -6.45003E-01  0.00000E+00  0.00000E+00
    5.6653E+00 -1.04491E+00 -6.45003E-01  0.00000E+00  0.00000E+00
    5.8272E+00 -1.04491E+00 -6.45003E-01  0.00000E+00  0.00000E+00
    5.9890E+00 -1.06434E+00 -6.45003E-01  0.00000E+00  0.00000E+00
    6.1509E+00 -1.13315E+00 -6.45003E-01  0.00000E+00  0.00000E+00
    6.3128E+00 -1.13813E+00 -6.45003E-01  0.00000E+00  0.00000E+00
    6.4746E+00 -1.13923E+00 -6.45003E-01  0.00000E+00  0.00000E+00
    6.6365E+00 -1.15807E+00 -6.45003E-01  0.00000E+00  0.00000E+00
    6.7984E+00 -1.15856E+00 -6.45003E-01  0.00000E+00  0.00000E+00
    6.9602E+00 -1.15856E+00 -6.45003E-01  0.00000E+00  0.00000E+00
    7.1221E+00 -1.15990E+00 -6.45003E-01  0.00000E+00  0.00000E+00
    7.2840E+00 -1.15992E+00 -6.45003E-01  0.00000E+00  0.00000E+00
    7.4458E+00 -1.15994E+00 -6.45003E-01  0.00000E+00  0.00000E+00
    7.6077E+00 -1.17047E+00 -6.45003E-01  0.00000E+00  0.00000E+00
    7.7696E+00 -1.17078E+00 -6.45003E-01  0.00000E+00  0.00000E+00
    7.9314E+00 -1.17078E+00 -6.45003E-01  0.00000E+00  0.00000E+00
    8.0933E+00 -1.17080E+00 -6.45003E-01  0.00000E+00  0.00000E+00
    8.2552E+00 -1.17081E+00 -6.45003E-01  0.00000E+00  0.00000E+00
    8.4170E+00 -1.23079E+00 -6.45003E-01  0.00000E+00  0.00000E+00
    8.5789E+00 -1.23589E+00 -6.45003E-01  0.00000E+00  0.00000E+00
    8.7408E+00 -1.23778E+00 -6.45930E-01  0.00000E+00  0.00000E+00
    8.9026E+00 -1.23784E+00 -6.45930E-01  0.00000E+00  0.00000E+00
    9.0645E+00 -2.75949E+00 -2.16757E+00  0.00000E+00  0.00000E+00
    9.2264E+00 -2.75949E+00 -2.16757E+00  0.00000E+00  0.00000E+00
    9.3882E+00 -2.75949E+00 -2.16757E+00  0.00000E+00  0.00000E+00
    9.5501E+00 -2.75956E+00 -2.16757E+00  0.00000E+00  0.00000E+00
    9.7120E+00 -2.75956E+00 -2.16757E+00  0.00000E+00  0.00000E+00
    9.8738E+00 -2.75956E+00 -2.16757E+00  0.00000E+00  0.00000E+00
    1.0036E+01 -2.75956E+00 -2.16757E+00  0.00000E+00  0.00000E+00
    1.0198E+01 -2.81843E+00 -2.19761E+00  0.00000E+00  0.00000E+00
    1.0359E+01 -2.81998E+00 -2.19761E+00  0.00000E+00  0.00000E+00
    1.0521E+01 -3.00754E+00 -2.23843E+00  0.00000E+00  0.00000E+00
    1.0683E+01 -3.00754E+00 -2.23843E+00  0.00000E+00  0.00000E+00
