   L11
   8.777111E+05  -1.773181E-11   1.245583E-11
  -1.833278E-11   8.777111E+05  -2.870841E-11
  -9.130756E-12  -2.796881E-12   8.777111E+05
   L12
  -8.137388E+01  -3.844852E-17   2.302095E-16
  -1.352000E-16  -8.137388E+01  -2.764080E-16
  -4.512474E-16   1.099517E-16  -8.137388E+01
   L21
  -2.441219E+04  -1.396452E-14   1.434850E-13
  -7.080447E-14  -2.441219E+04  -7.656746E-14
   8.920077E-14  -4.608466E-14  -2.441219E+04
   L22
   6.338656E+00  -1.118083E-18   4.781461E-18
  -6.793204E-18   6.338656E+00  -1.612507E-18
  -1.808912E-18   5.580253E-18   6.338656E+00
