       1   -8.4259E-06   -6.4757E-06    8.4718E-06    5.1489E+02    5.1489E+02    5.1489E+02    0.0000E+00    0.0000E+00    0.0000E+00    1.6840E-02    1.5294E-02    1.4545E-02
       2    7.9924E+00    7.9924E+00    1.5552E+01    5.1473E+02    5.1473E+02    5.1479E+02    2.0758E-03    2.2314E-03    1.9831E-03    1.0027E-01    8.5467E-02    8.0122E-02
       3    1.5926E+01    1.5926E+01    3.1123E+01    5.1426E+02    5.1426E+02    5.1448E+02    3.6414E-03    3.8455E-03    4.8467E-03    6.9214E-02    7.9063E-02    8.1004E-02
       4    2.3741E+01    2.3741E+01    4.6725E+01    5.1349E+02    5.1349E+02    5.1396E+02    3.9690E-03    3.9353E-03    8.5969E-03    4.9861E-02    5.7533E-02    7.8266E-02
       5    3.1378E+01    3.1378E+01    6.2368E+01    5.1247E+02    5.1247E+02    5.1321E+02    2.8671E-03    3.0094E-03    1.2766E-02    3.2781E-02    3.6017E-02    7.1695E-02
       6    3.8777E+01    3.8777E+01    7.8049E+01    5.1123E+02    5.1123E+02    5.1219E+02    1.5799E-03    1.4423E-03    1.4142E-02    2.9220E-02    3.4194E-02    7.8502E-02
       7    4.5877E+01    4.5877E+01    9.3757E+01    5.0982E+02    5.0982E+02    5.1089E+02    6.0222E-04    4.5152E-04    1.2189E-02    2.5164E-02    2.7856E-02    7.0306E-02
       8    1.0362E+01    1.0362E+01    1.6686E+01    5.1463E+02    5.1463E+02    5.1484E+02    9.5403E-04    7.8651E-04    2.3262E-02    6.9139E-02    7.2378E-02    1.5927E-02
       9    1.5850E+01    1.6658E+01    2.8741E+01    5.1421E+02    5.1424E+02    5.1467E+02    5.0544E-03    1.9979E-03    1.3384E-02    5.7131E-02    6.3560E-02    1.1172E-01
      10    2.2501E+01    2.3858E+01    4.3273E+01    5.1350E+02    5.1359E+02    5.1425E+02    6.4815E-03    2.0394E-03    1.2150E-02    4.0638E-02    5.5080E-02    9.5477E-02
      11    2.9645E+01    3.1203E+01    5.8376E+01    5.1251E+02    5.1268E+02    5.1357E+02    5.6395E-03    1.6363E-03    1.3605E-02    3.2153E-02    4.9814E-02    8.0291E-02
      12    3.6856E+01    3.8450E+01    7.3720E+01    5.1128E+02    5.1156E+02    5.1264E+02    3.7735E-03    8.6909E-04    1.4640E-02    2.4632E-02    4.0201E-02    7.0542E-02
      13    4.3931E+01    4.5472E+01    8.9194E+01    5.0987E+02    5.1025E+02    5.1142E+02    1.7229E-03    2.4758E-04    1.2916E-02    1.8363E-02    2.9583E-02    6.6673E-02
      14    5.0752E+01    5.2182E+01    1.0474E+02    5.0833E+02    5.0880E+02    5.0991E+02    6.8318E-04    7.4279E-05    1.0929E-02    1.2352E-02    1.9949E-02    5.4557E-02
      15    4.7693E+01    5.0752E+01    9.9543E+01    5.0887E+02    5.0945E+02    5.1030E+02    7.8656E-04    2.6859E-04    1.1106E-02    2.5460E-02    2.0325E-02    5.0894E-02
      16    4.0747E+01    4.3922E+01    8.4032E+01    5.1035E+02    5.1086E+02    5.1173E+02    1.9751E-03    6.0284E-04    1.1941E-02    3.5070E-02    2.8394E-02    6.3251E-02
      17    3.3553E+01    3.6804E+01    6.8622E+01    5.1169E+02    5.1212E+02    5.1286E+02    4.1535E-03    1.2418E-03    1.2248E-02    4.0477E-02    3.6071E-02    6.3228E-02
      18    2.6216E+01    2.9490E+01    5.3404E+01    5.1283E+02    5.1318E+02    5.1371E+02    6.1608E-03    1.7609E-03    1.0413E-02    4.3802E-02    4.8997E-02    6.0887E-02
      19    1.8926E+01    2.2092E+01    3.8585E+01    5.1374E+02    5.1398E+02    5.1431E+02    7.0944E-03    1.4378E-03    8.4164E-03    6.1478E-02    7.3672E-02    6.8431E-02
      20    1.2178E+01    1.4703E+01    2.4912E+01    5.1438E+02    5.1451E+02    5.1466E+02    6.3544E-03    4.7024E-04    6.9157E-03    8.8540E-02    7.8454E-02    7.4280E-02
      21    2.0714E+01    2.0714E+01    3.3386E+01    5.1385E+02    5.1385E+02    5.1470E+02    1.0735E-03    1.2790E-03    4.6818E-02    3.0755E-02    3.0306E-02    7.0387E-02
      22    2.5974E+01    2.6529E+01    4.4117E+01    5.1318E+02    5.1321E+02    5.1447E+02    5.2452E-03    1.5006E-03    3.3382E-02    2.3386E-02    2.8534E-02    1.2240E-01
      23    3.1856E+01    3.3064E+01    5.7371E+01    5.1222E+02    5.1233E+02    5.1395E+02    7.4383E-03    1.0594E-03    2.3098E-02    1.9841E-02    3.3455E-02    1.3507E-01
      24    3.8283E+01    3.9815E+01    7.1605E+01    5.1101E+02    5.1125E+02    5.1315E+02    5.7563E-03    5.0484E-04    1.8637E-02    1.5588E-02    3.1212E-02    8.8862E-02
      25    4.4934E+01    4.6523E+01    8.6318E+01    5.0960E+02    5.0999E+02    5.1205E+02    3.3844E-03    2.0751E-04    1.5194E-02    1.0835E-02    2.3182E-02    7.0865E-02
