      48    2.0589E+01    2.3280E+01    3.8667E+01    5.1362E+02    5.1378E+02    5.1447E+02    9.6292E-03    3.9372E-03    3.6696E-02    1.1428E-01    1.1079E-01    2.2216E-01
      49    2.6573E+01    3.0389E+01    5.1625E+01    5.1275E+02    5.1305E+02    5.1400E+02    1.0283E-02    5.7687E-03    3.0088E-02    1.0657E-01    9.9175E-02    2.0744E-01
      50    3.3217E+01    3.7489E+01    6.5815E+01    5.1165E+02    5.1207E+02    5.1325E+02    9.6775E-03    4.5447E-03    3.0982E-02    8.5725E-02    9.1608E-02    1.6871E-01
      51    4.0058E+01    4.4477E+01    8.0571E+01    5.1034E+02    5.1088E+02    5.1221E+02    7.0948E-03    2.6079E-03    3.1379E-02    6.9501E-02    7.6734E-02    1.3073E-01
      52    4.6845E+01    5.1244E+01    9.5627E+01    5.0887E+02    5.0952E+02    5.1088E+02    4.2861E-03    1.4315E-03    3.1721E-02    5.2136E-02    6.3635E-02    1.1864E-01
      53    3.0625E+01    3.2899E+01    5.3838E+01    5.1234E+02    5.1247E+02    5.1419E+02    8.5865E-03    3.6564E-03    5.7463E-02    6.3395E-02    3.9692E-02    2.5849E-01
      54    3.6066E+01    3.9663E+01    6.5990E+01    5.1126E+02    5.1150E+02    5.1362E+02    9.7921E-03    4.8197E-03    4.5993E-02    6.1698E-02    3.7489E-02    2.4163E-01
      55    4.2112E+01    4.6417E+01    7.9396E+01    5.0997E+02    5.1032E+02    5.1274E+02    8.5181E-03    4.1438E-03    3.6511E-02    4.7881E-02    4.5951E-02    1.9527E-01
      56    4.8414E+01    5.3041E+01    9.3488E+01    5.0850E+02    5.0896E+02    5.1156E+02    5.5275E-03    2.7301E-03    3.0966E-02    3.0238E-02    4.0288E-02    1.3108E-01
      57    5.0439E+01    5.9074E+01    1.0308E+02    5.0767E+02    5.0851E+02    5.1000E+02    4.1443E-03    2.0790E-03    1.8979E-02    5.6744E-02    3.8325E-02    7.8498E-02
      58    4.4049E+01    5.2371E+01    8.8851E+01    5.0917E+02    5.0995E+02    5.1145E+02    7.1974E-03    2.9598E-03    2.0171E-02    8.3829E-02    4.6839E-02    1.0513E-01
      59    3.7721E+01    4.5301E+01    7.5220E+01    5.1054E+02    5.1121E+02    5.1261E+02    1.1661E-02    4.5680E-03    2.2289E-02    1.0086E-01    5.1353E-02    1.3614E-01
      60    3.1744E+01    3.7920E+01    6.2589E+01    5.1175E+02    5.1225E+02    5.1346E+02    1.6373E-02    5.4496E-03    2.6071E-02    1.0707E-01    6.2764E-02    1.4995E-01
      61    4.0874E+01    4.2795E+01    6.9624E+01    5.1054E+02    5.1063E+02    5.1375E+02    5.8255E-03    2.7234E-03    7.8395E-02    2.9154E-02    1.0655E-02    3.0799E-01
      62    4.6052E+01    4.9281E+01    8.1062E+01    5.0925E+02    5.0941E+02    5.1307E+02    7.3418E-03    4.7530E-03    6.1412E-02    2.3612E-02    1.3678E-02    2.8103E-01
      63    5.1713E+01    5.5750E+01    9.3676E+01    5.0777E+02    5.0803E+02    5.1206E+02    5.8233E-03    4.3939E-03    4.3692E-02    1.4165E-02    1.8578E-02    2.1812E-01
      64    4.8870E+01    6.0678E+01    9.8389E+01    5.0787E+02    5.0874E+02    5.1035E+02    7.0758E-03    5.0592E-03    1.5771E-02    7.0192E-02    1.7264E-02    6.8658E-02
      65    4.3070E+01    5.3185E+01    8.6201E+01    5.0926E+02    5.1009E+02    5.1164E+02    1.0998E-02    7.1606E-03    2.0220E-02    9.5008E-02    2.4723E-02    8.6584E-02
      66    5.1045E+01    5.2698E+01    8.5713E+01    5.0821E+02    5.0825E+02    5.1312E+02    3.4717E-03    2.4887E-03    9.6378E-02    1.0035E-02    2.7854E-03    3.5983E-01
      67    5.6056E+01    5.8944E+01    9.6536E+01    5.0671E+02    5.0681E+02    5.1231E+02    4.8793E-03    4.6427E-03    7.3145E-02    5.3600E-03    7.9402E-03    3.4140E-01
      68    4.0925E+01    4.7000E+01    7.6679E+01    5.1007E+02    5.1044E+02    5.1297E+02    1.1864E-02    6.1160E-03    5.3195E-02    5.9429E-02    1.6945E-02    1.9080E-01
      69    4.6462E+01    5.4185E+01    8.8783E+01    5.0872E+02    5.0915E+02    5.1199E+02    9.0350E-03    6.0415E-03    3.8611E-02    4.4851E-02    1.5792E-02    1.7072E-01
      70    5.2334E+01    6.1042E+01    1.0183E+02    5.0722E+02    5.0767E+02    5.1071E+02    5.1533E-03    3.7873E-03    2.7507E-02    2.6768E-02    1.7089E-02    1.4152E-01
      71    5.0685E+01    5.6375E+01    9.1406E+01    5.0790E+02    5.0806E+02    5.1230E+02    8.8018E-03    6.0632E-03    6.2175E-02    2.3840E-02    3.6878E-03    2.2724E-01
      72    5.1513E+01    6.1915E+01    9.9475E+01    5.0734E+02    5.0772E+02    5.1092E+02    8.5664E-03    7.0317E-03    2.0348E-02    4.0080E-02    5.0342E-03    1.1109E-01
