    0.0000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
    4.5613E-02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
    9.1227E-02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
    1.3684E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
    1.8245E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
    2.2807E-01  1.13861E-02  4.27606E-07  3.28503E-06  1.22872E-09  1.13861E-02  4.27606E-07  3.28503E-06  1.22872E-09  1.13861E-02  4.27606E-07  3.28503E-06  1.22872E-09
    2.7368E-01  1.13861E-02  4.27606E-07  3.28503E-06  1.22872E-09  1.13861E-02  4.27606E-07  3.28503E-06  1.22872E-09  1.13861E-02  4.27606E-07  3.28503E-06  1.22872E-09
    3.1929E-01  1.13861E-02  4.27606E-07  3.28503E-06  1.22872E-09  1.13861E-02  4.27606E-07  3.28503E-06  1.22872E-09  1.13861E-02  4.27606E-07  3.28503E-06  1.22872E-09
    3.6491E-01  1.13861E-02  4.27606E-07  3.28503E-06  1.22872E-09  1.13861E-02  4.27606E-07  3.28503E-06  1.22872E-09  1.13861E-02  4.27606E-07  3.28503E-06  1.22872E-09
    4.1052E-01  1.13861E-02  4.27606E-07  3.28503E-06  1.22872E-09  1.13861E-02  4.27606E-07  3.28503E-06  1.22872E-09  1.13861E-02  4.27606E-07  3.28503E-06  1.22872E-09
    4.5613E-01  1.13861E-02  4.27606E-07  3.28503E-06  1.22872E-09  1.13861E-02  4.27606E-07  3.28503E-06  1.22872E-09  1.13861E-02  4.27606E-07  3.28503E-06  1.22872E-09
    5.0175E-01  1.13861E-02  4.27606E-07  3.28503E-06  1.22872E-09  1.13861E-02  4.27606E-07  3.28503E-06  1.22872E-09  1.13861E-02  4.27606E-07  3.28503E-06  1.22872E-09
    5.4736E-01  1.13861E-02  4.27606E-07  3.28503E-06  1.22872E-09  1.13861E-02  4.27606E-07  3.28503E-06  1.22872E-09  1.13861E-02  4.27606E-07  3.28503E-06  1.22872E-09
    5.9297E-01  1.13861E-02  4.27606E-07  3.28503E-06  1.22872E-09  1.13861E-02  4.27606E-07  3.28503E-06  1.22872E-09  1.13861E-02  4.27606E-07  3.28503E-06  1.22872E-09
    6.3859E-01  1.13861E-02  4.27606E-07  3.28503E-06  1.22872E-09  1.13861E-02  4.27606E-07  3.28503E-06  1.22872E-09  1.13861E-02  4.27606E-07  3.28503E-06  1.22872E-09
    6.8420E-01  1.13861E-02  4.27606E-07  3.28503E-06  1.22872E-09  1.13861E-02  4.27606E-07  3.28503E-06  1.22872E-09  1.13861E-02  4.27606E-07  3.28503E-06  1.22872E-09
    7.2981E-01  1.13861E-02  4.27606E-07  3.28503E-06  1.22872E-09  1.13861E-02  4.27606E-07  3.28503E-06  1.22872E-09  1.13861E-02  4.27606E-07  3.28503E-06  1.22872E-09
    7.7543E-01  1.13861E-02  4.27606E-07  3.28503E-06  1.22872E-09  1.13861E-02  4.27606E-07  3.28503E-06  1.22872E-09  1.13861E-02  4.27606E-07  3.28503E-06  1.22872E-09
    8.2104E-01  1.13861E-02  4.27606E-07  3.28503E-06  1.22872E-09  1.13861E-02  4.27606E-07  3.28503E-06  1.22872E-09  1.13861E-02  4.27606E-07  3.28503E-06  1.22872E-09
    8.6665E-01  1.13861E-02  4.27606E-07  3.28503E-06  1.22872E-09  1.13861E-02  4.27606E-07  3.28503E-06  1.22872E-09  1.13861E-02  4.27606E-07  3.28503E-06  1.22872E-09
