      31    2.4251E+01    2.9657E+01    4.9575E+01    5.1292E+02    5.1341E+02    5.1390E+02    2.3153E-03    1.6337E-04    2.9853E-03    9.3617E-03    7.2877E-03    5.9206E-03
      32    3.1036E+01    3.1036E+01    5.0107E+01    5.1254E+02    5.1254E+02    5.1444E+02    2.8296E-04    1.7708E-04    2.2329E-02    1.1687E-03    1.2262E-03    2.7968E-02
      33    3.6287E+01    3.6599E+01    6.0156E+01    5.1161E+02    5.1164E+02    5.1412E+02    1.0472E-03    2.3619E-04    1.4939E-02    9.2331E-04    1.6340E-03    3.1228E-02
      34    4.1961E+01    4.2669E+01    7.2381E+01    5.1041E+02    5.1054E+02    5.1350E+02    1.4189E-03    1.0179E-04    8.2102E-03    7.1674E-04    2.1589E-03    3.1019E-02
      35    4.8056E+01    4.8900E+01    8.5713E+01    5.0900E+02    5.0927E+02    5.1257E+02    8.0851E-04    3.6842E-05    4.5199E-03    4.5198E-04    1.7645E-03    2.0718E-02
      36    5.4361E+01    5.5071E+01    9.9664E+01    5.0743E+02    5.0784E+02    5.1133E+02    3.4614E-04    1.4241E-05    2.5521E-03    2.6552E-04    1.1855E-03    1.4860E-02
      37    4.8437E+01    5.9621E+01    9.9711E+01    5.0799E+02    5.0931E+02    5.0973E+02    2.0319E-04    1.0135E-04    5.4338E-04    2.4459E-03    1.8228E-03    2.1119E-03
      38    4.2174E+01    5.2539E+01    8.6264E+01    5.0942E+02    5.1059E+02    5.1123E+02    5.0678E-04    1.7325E-04    9.1211E-04    4.2743E-03    2.4613E-03    2.2725E-03
      39    3.6111E+01    4.4987E+01    7.3740E+01    5.1073E+02    5.1169E+02    5.1239E+02    1.0510E-03    2.4925E-04    1.5160E-03    6.9061E-03    3.5512E-03    2.7225E-03
      40    4.1286E+01    4.1286E+01    6.6847E+01    5.1069E+02    5.1069E+02    5.1401E+02    2.7284E-04    1.5397E-05    1.9866E-02    3.4235E-04    3.3065E-04    4.8365E-02
      41    4.6535E+01    4.6656E+01    7.6472E+01    5.0950E+02    5.0954E+02    5.1360E+02    6.6891E-04    1.7725E-04    1.4940E-02    2.5278E-04    7.1334E-04    5.0464E-02
      42    5.2175E+01    5.2352E+01    8.7885E+01    5.0809E+02    5.0821E+02    5.1285E+02    9.4563E-04    7.2557E-05    7.8433E-03    1.7277E-04    1.0915E-03    4.1257E-02
      43    5.8118E+01    5.8163E+01    1.0036E+02    5.0649E+02    5.0675E+02    5.1179E+02    2.5906E-05    5.4351E-04    4.2255E-03    9.5079E-05    9.8402E-04    2.7112E-02
      44    4.7653E+01    6.0618E+01    9.7171E+01    5.0808E+02    5.0948E+02    5.0985E+02    2.4839E-04    1.5969E-04    4.2778E-04    2.6575E-03    1.0895E-03    8.0124E-04
      45    5.1402E+01    5.1402E+01    8.3588E+01    5.0831E+02    5.0831E+02    5.1339E+02    1.7384E-04    1.8796E-05    1.7875E-02    1.5974E-04    1.2847E-04    7.4313E-02
      46    5.6578E+01    5.6607E+01    9.2906E+01    5.0688E+02    5.0691E+02    5.1285E+02    1.1644E-04    4.8069E-04    1.3286E-02    1.1500E-04    3.6526E-04    7.7197E-02
      47    6.1291E+01    6.1291E+01    1.0029E+02    5.0543E+02    5.0543E+02    5.1253E+02    5.2586E-05    3.4651E-05    1.2234E-02    9.9451E-05    7.4736E-05    1.0215E-01
      48    2.0589E+01    2.3280E+01    3.8667E+01    5.1362E+02    5.1378E+02    5.1447E+02    1.8771E-03    3.3791E-04    8.2694E-03    6.1370E-03    5.0147E-03    1.2506E-02
      49    2.6573E+01    3.0389E+01    5.1625E+01    5.1275E+02    5.1305E+02    5.1400E+02    1.7104E-03    5.3461E-04    5.1933E-03    6.3551E-03    4.8479E-03    1.2789E-02
      50    3.3217E+01    3.7489E+01    6.5815E+01    5.1165E+02    5.1207E+02    5.1325E+02    1.0859E-03    3.3091E-04    3.5352E-03    3.8731E-03    4.5530E-03    1.2174E-02
      51    4.0058E+01    4.4477E+01    8.0571E+01    5.1034E+02    5.1088E+02    5.1221E+02    4.9912E-04    1.2974E-04    2.2720E-03    2.3968E-03    3.2771E-03    1.0604E-02
      52    4.6845E+01    5.1244E+01    9.5627E+01    5.0887E+02    5.0952E+02    5.1088E+02    1.9756E-04    5.1728E-05    1.6052E-03    1.2680E-03    2.0905E-03    8.5609E-03
      53    3.0625E+01    3.2899E+01    5.3838E+01    5.1234E+02    5.1247E+02    5.1419E+02    1.1880E-03    2.7486E-04    1.2089E-02    3.5091E-03    1.5074E-03    1.9881E-02
      54    3.6066E+01    3.9663E+01    6.5990E+01    5.1126E+02    5.1150E+02    5.1362E+02    1.2286E-03    4.4481E-04    7.2715E-03    2.8977E-03    1.6731E-03    1.9321E-02
      55    4.2112E+01    4.6417E+01    7.9396E+01    5.0997E+02    5.1032E+02    5.1274E+02    7.2797E-04    3.0402E-04    4.0576E-03    1.7046E-03    1.7912E-03    1.6126E-02
      56    4.8414E+01    5.3041E+01    9.3488E+01    5.0850E+02    5.0896E+02    5.1156E+02    3.0836E-04    1.4221E-04    2.4039E-03    8.3133E-04    1.3158E-03    1.2200E-02
      57    5.0439E+01    5.9074E+01    1.0308E+02    5.0767E+02    5.0851E+02    5.1000E+02    1.7568E-04    6.7653E-05    7.6418E-04    1.4362E-03    9.8459E-04    4.4572E-03
      58    4.4049E+01    5.2371E+01    8.8851E+01    5.0917E+02    5.0995E+02    5.1145E+02    4.2485E-04    1.0492E-04    1.1573E-03    2.8391E-03    1.4697E-03    6.3411E-03
      59    3.7721E+01    4.5301E+01    7.5220E+01    5.1054E+02    5.1121E+02    5.1261E+02    9.8434E-04    1.7263E-04    2.0273E-03    4.8399E-03    2.0084E-03    8.2970E-03
      60    3.1744E+01    3.7920E+01    6.2589E+01    5.1175E+02    5.1225E+02    5.1346E+02    1.7845E-03    2.0487E-04    3.3734E-03    6.9073E-03    2.6592E-03    9.6731E-03
      61    4.0874E+01    4.2795E+01    6.9624E+01    5.1054E+02    5.1063E+02    5.1375E+02    6.4465E-04    2.4603E-04    1.4007E-02    1.5559E-03    4.1108E-04    3.2426E-02
      62    4.6052E+01    4.9281E+01    8.1062E+01    5.0925E+02    5.0941E+02    5.1307E+02    7.2058E-04    4.5610E-04    7.8142E-03    1.1855E-03    7.0314E-04    2.8948E-02
      63    5.1713E+01    5.5750E+01    9.3676E+01    5.0777E+02    5.0803E+02    5.1206E+02    4.0482E-04    3.3253E-04    4.1005E-03    5.2088E-04    9.1937E-04    2.1364E-02
      64    4.8870E+01    6.0678E+01    9.8389E+01    5.0787E+02    5.0874E+02    5.1035E+02    3.1211E-04    1.7535E-04    6.6493E-04    1.8747E-03    4.1880E-04    3.5782E-03
      65    4.3070E+01    5.3185E+01    8.6201E+01    5.0926E+02    5.1009E+02    5.1164E+02    6.4066E-04    2.7259E-04    1.2480E-03    3.4008E-03    7.7976E-04    4.9736E-03
      66    5.1045E+01    5.2698E+01    8.5713E+01    5.0821E+02    5.0825E+02    5.1312E+02    3.1818E-04    2.9124E-04    1.2284E-02    7.4218E-04    1.3289E-04    5.0298E-02
      67    5.6056E+01    5.8944E+01    9.6536E+01    5.0671E+02    5.0681E+02    5.1231E+02    3.6888E-04    4.8128E-04    6.6396E-03    3.0455E-04    6.2027E-04    4.1212E-02
      68    4.0925E+01    4.7000E+01    7.6679E+01    5.1007E+02    5.1044E+02    5.1297E+02    9.6634E-04    3.5043E-04    5.3164E-03    2.5568E-03    5.8932E-04    1.6217E-02
      69    4.6462E+01    5.4185E+01    8.8783E+01    5.0872E+02    5.0915E+02    5.1199E+02    5.8119E-04    3.5701E-04    2.9377E-03    1.6117E-03    4.8886E-04    1.2884E-02
      70    5.2334E+01    6.1042E+01    1.0183E+02    5.0722E+02    5.0767E+02    5.1071E+02    2.4603E-04    1.9929E-04    1.6387E-03    7.5973E-04    4.9672E-04    9.3524E-03
      71    5.0685E+01    5.6375E+01    9.1406E+01    5.0790E+02    5.0806E+02    5.1230E+02    6.1151E-04    4.6166E-04    5.0775E-03    1.2933E-03    1.2343E-04    2.3810E-02
      72    5.1513E+01    6.1915E+01    9.9475E+01    5.0734E+02    5.0772E+02    5.1092E+02    4.5167E-04    3.5438E-04    1.1848E-03    1.3233E-03    1.2761E-04    7.5174E-03
