   L11
   1.858269E+05  -4.470235E-13  -4.783463E-13
  -5.770853E-13   1.858269E+05   8.524117E-13
  -1.218046E-12   5.069530E-13   1.858269E+05
   L12
  -4.145317E+01   3.618440E-17   3.552291E-16
   1.722865E-17  -4.145317E+01  -2.023000E-16
   2.500253E-16  -1.369932E-16  -4.145317E+01
   L21
  -1.243597E+04   3.489678E-14   4.830963E-14
   2.400640E-14  -1.243597E+04  -6.213599E-14
   5.051586E-14  -2.542519E-14  -1.243597E+04
   L22
   3.610174E+00  -1.593184E-17  -1.520265E-17
  -9.657446E-18   3.610174E+00   2.087334E-17
  -2.341215E-17   1.378843E-17   3.610174E+00
