        1038    5    7.7829    1.3465E+00    4.2028E-01    1.3202E+00    1.1331E-01    3.9810E-02    3.5029E-01    2.5734E+00    1.1059E+00    5.9788E+00    2.4891E+00    1.2718E+00    1.5115E+01
        1039    5    7.7487    1.8990E+00    5.9675E-01    2.1008E+00    2.1106E-01    7.4557E-02    7.0419E-01    3.0899E+00    1.2405E+00    6.7269E+00    2.3502E+00    1.3671E+00    1.4954E+01
        1040    5    7.7442    1.9031E+00    6.2612E-01    2.1683E+00    2.1540E-01    8.8390E-02    7.4890E-01    3.0969E+00    1.3123E+00    6.7180E+00    2.2219E+00    1.5318E+00    1.4536E+01
        1041    5    7.7662    1.5704E+00    5.6075E-01    1.6445E+00    1.3647E-01    6.9656E-02    4.7158E-01    2.8814E+00    1.3706E+00    6.2391E+00    2.2124E+00    1.7773E+00    1.4240E+01
        1099    5    7.6914    2.2610E+00    6.9247E-01    2.8228E+00    3.4713E-01    1.2358E-01    1.3637E+00    3.1810E+00    1.1642E+00    6.9503E+00    1.9494E+00    1.1166E+00    1.3506E+01
        1100    5    7.6647    2.1326E+00    6.5890E-01    2.9110E+00    3.5165E-01    1.3913E-01    1.4571E+00    2.9173E+00    1.0784E+00    6.6706E+00    1.5999E+00    1.0019E+00    1.2218E+01
        1101    5    7.6652    1.9710E+00    6.8775E-01    2.8213E+00    3.4029E-01    1.5925E-01    1.4165E+00    2.7365E+00    1.1550E+00    6.4742E+00    1.5605E+00    1.2278E+00    1.1885E+01
        1102    5    7.6915    1.9228E+00    7.7199E-01    2.6129E+00    3.2184E-01    1.7204E-01    1.2567E+00    2.7751E+00    1.3738E+00    6.4755E+00    1.8403E+00    1.6925E+00    1.2435E+01
        1103    5    7.7424    1.7470E+00    7.7006E-01    2.0187E+00    2.1173E-01    1.2047E-01    6.9376E-01    2.7834E+00    1.6584E+00    6.3532E+00    2.2827E+00    2.1134E+00    1.3009E+01
        1160    5    7.6167    1.9189E+00    5.5862E-01    2.8740E+00    3.2479E-01    1.4173E-01    1.4364E+00    2.4401E+00    7.8516E-01    5.8588E+00    1.1388E+00    7.0467E-01    1.0035E+01
        1161    5    7.5962    1.6402E+00    4.9168E-01    2.6974E+00    3.0350E-01    1.5958E-01    1.3750E+00    2.0661E+00    6.8798E-01    5.2501E+00    9.1273E-01    5.8006E-01    8.7554E+00
        1162    5    7.6015    1.4921E+00    5.4543E-01    2.5798E+00    3.0466E-01    1.7500E-01    1.3394E+00    1.8975E+00    7.8816E-01    5.0608E+00    1.0032E+00    8.2061E-01    8.7283E+00
        1163    5    7.6330    1.6092E+00    7.2100E-01    2.5872E+00    3.2990E-01    2.0646E-01    1.3269E+00    2.0901E+00    1.1226E+00    5.4156E+00    1.3492E+00    1.3621E+00    9.8010E+00
        1164    5    7.6892    1.7928E+00    9.1166E-01    2.4613E+00    3.4484E-01    2.1177E-01    1.1584E+00    2.4694E+00    1.6134E+00    6.1533E+00    2.0704E+00    1.9792E+00    1.1324E+01
        1165    5    7.7620    1.3873E+00    8.1375E-01    1.5926E+00    1.6435E-01    9.7781E-02    4.3011E-01    2.2646E+00    1.9166E+00    6.3098E+00    2.7841E+00    2.4610E+00    1.1907E+01
        1221    5    7.5549    1.3687E+00    3.7456E-01    2.3853E+00    2.4663E-01    1.3232E-01    1.2180E+00    1.6174E+00    4.4161E-01    3.9922E+00    5.4632E-01    1.4349E-01    6.4303E+00
        1222    5    7.5392    1.1510E+00    3.4230E-01    2.1631E+00    2.2986E-01    1.3528E-01    1.1336E+00    1.3370E+00    3.9743E-01    3.2969E+00    4.2121E-01    1.0552E-01    5.4615E+00
        1223    5    7.5501    1.0770E+00    4.2672E-01    2.0675E+00    2.4692E-01    1.5963E-01    1.1290E+00    1.2447E+00    5.2746E-01    3.2855E+00    5.3266E-01    2.3147E-01    5.9312E+00
        1224    5    7.5882    1.3386E+00    6.3924E-01    2.2068E+00    3.1005E-01    2.1022E-01    1.2102E+00    1.6035E+00    9.2745E-01    4.2317E+00    9.4632E-01    7.7130E-01    7.4647E+00
        1225    5    7.6498    1.6799E+00    9.1828E-01    2.4682E+00    3.8109E-01    2.4714E-01    1.2020E+00    2.1513E+00    1.4956E+00    5.5664E+00    1.7868E+00    1.6439E+00    9.7081E+00
        1226    5    7.7227    1.6137E+00    1.0633E+00    2.3564E+00    3.2721E-01    2.0011E-01    7.9361E-01    2.2718E+00    2.0349E+00    6.8742E+00    2.9077E+00    2.4035E+00    1.0942E+01
        1227    5    7.7893    8.2545E-01    6.5507E-01    1.1234E+00    1.0925E-01    6.2842E-02    2.0842E-01    1.4899E+00    1.9023E+00    6.6171E+00    3.2978E+00    2.8166E+00    1.0207E+01
        1282    5    7.5024    9.3708E-01    2.3577E-01    1.7019E+00    1.8942E-01    9.9496E-02    9.9624E-01    1.0350E+00    2.4315E-01    2.2978E+00    2.7128E-01    2.8649E-02    3.3624E+00
        1283    5    7.4916    7.8670E-01    2.2983E-01    1.4808E+00    1.7475E-01    8.8531E-02    9.3712E-01    8.5876E-01    2.4033E-01    1.8717E+00    2.5633E-01    2.4412E-02    2.7881E+00
        1284    5    7.5093    8.0809E-01    3.4519E-01    1.4710E+00    2.1522E-01    1.2600E-01    9.6556E-01    8.8871E-01    3.7871E-01    1.9227E+00    3.9186E-01    6.7735E-02    3.6510E+00
        1285    5    7.5551    1.1805E+00    5.9436E-01    1.8862E+00    2.8867E-01    1.8393E-01    1.0581E+00    1.3191E+00    7.7179E-01    3.0718E+00    8.2667E-01    3.7425E-01    5.7018E+00
        1286    5    7.6209    1.5849E+00    9.0931E-01    2.4331E+00    4.0079E-01    2.5321E-01    1.1256E+00    1.9226E+00    1.3562E+00    5.0759E+00    1.6792E+00    1.3276E+00    8.3220E+00
        1287    5    7.6901    1.6067E+00    1.1509E+00    2.7721E+00    4.3526E-01    2.6967E-01    9.5709E-01    2.0939E+00    1.9429E+00    7.1339E+00    2.9665E+00    2.1773E+00    9.6663E+00
