        3132    5    7.6456    1.0929E+00    2.6344E-01    9.8503E-01    2.3934E-02    7.9780E-03    6.0972E-02    2.1156E+00    8.0732E-01    5.7988E+00    1.4628E+00    9.0645E-01    1.1608E+01
        3133    5    7.6286    1.4303E+00    3.9035E-01    1.6517E+00    5.3862E-02    2.0414E-02    1.5014E-01    2.2670E+00    8.1248E-01    5.9232E+00    1.2842E+00    9.3531E-01    1.0884E+01
        3134    5    7.6213    1.4701E+00    4.2503E-01    1.9156E+00    7.3317E-02    2.9634E-02    2.1573E-01    2.1906E+00    7.9875E-01    5.7851E+00    1.2087E+00    9.0705E-01    1.0326E+01
        3135    5    7.6233    1.3659E+00    4.1062E-01    1.7835E+00    6.4378E-02    2.8736E-02    1.9260E-01    2.0835E+00    8.2895E-01    5.6500E+00    1.2326E+00    1.0520E+00    1.0218E+01
        3136    5    7.6347    1.1226E+00    3.4661E-01    1.2664E+00    3.6036E-02    1.7711E-02    1.0566E-01    1.9668E+00    8.9194E-01    5.5134E+00    1.3430E+00    1.2780E+00    1.0503E+01
        3233    5    7.6042    1.7089E+00    4.7287E-01    2.4392E+00    1.5629E-01    5.5607E-02    4.7721E-01    2.2680E+00    7.0901E-01    5.6362E+00    1.0350E+00    6.9210E-01    9.5539E+00
        3234    5    7.5894    1.6194E+00    4.5497E-01    2.5571E+00    2.2544E-01    9.3558E-02    8.0579E-01    2.0685E+00    6.3027E-01    5.2630E+00    8.9124E-01    5.2302E-01    8.6695E+00
        3235    5    7.5838    1.4942E+00    4.4389E-01    2.5099E+00    2.3856E-01    1.1202E-01    9.1078E-01    1.8901E+00    6.1902E-01    4.9569E+00    8.3647E-01    5.1942E-01    8.1094E+00
        3236    5    7.5876    1.4104E+00    4.6600E-01    2.4147E+00    2.2411E-01    1.1198E-01    8.1744E-01    1.7953E+00    6.7896E-01    4.8906E+00    9.0722E-01    7.2840E-01    8.2232E+00
        3237    5    7.6009    1.3949E+00    5.1160E-01    2.2269E+00    1.6298E-01    7.8260E-02    5.1294E-01    1.8236E+00    8.1559E-01    4.9856E+00    1.0722E+00    9.7997E-01    8.7367E+00
        3238    5    7.6238    1.2789E+00    4.7004E-01    1.5906E+00    6.1430E-02    3.1417E-02    1.7849E-01    1.8921E+00    9.9123E-01    5.1848E+00    1.3421E+00    1.3422E+00    9.5511E+00
        3334    5    7.5671    1.5277E+00    3.9594E-01    2.5145E+00    2.5624E-01    1.2909E-01    1.1228E+00    1.8596E+00    4.9542E-01    4.5331E+00    6.3456E-01    1.8666E-01    7.3981E+00
        3335    5    7.5541    1.3632E+00    3.6130E-01    2.3902E+00    2.4876E-01    1.3721E-01    1.1579E+00    1.6296E+00    4.3302E-01    4.0019E+00    5.3527E-01    1.3176E-01    6.5716E+00
        3336    5    7.5503    1.2365E+00    3.6092E-01    2.3086E+00    2.4535E-01    1.4524E-01    1.1404E+00    1.4639E+00    4.4500E-01    3.7617E+00    5.2293E-01    1.4997E-01    6.3233E+00
        3337    5    7.5561    1.1875E+00    4.0382E-01    2.2265E+00    2.5200E-01    1.5622E-01    1.1117E+00    1.4042E+00    5.2433E-01    3.7420E+00    5.9777E-01    2.5372E-01    6.4312E+00
        3338    5    7.5716    1.2600E+00    4.8903E-01    2.2189E+00    2.5846E-01    1.6037E-01    1.0058E+00    1.5180E+00    6.9292E-01    4.0813E+00    7.5419E-01    5.2954E-01    7.0844E+00
        3339    5    7.5969    1.3841E+00    5.8322E-01    2.1266E+00    1.9185E-01    1.0054E-01    5.6842E-01    1.7360E+00    9.2322E-01    4.6142E+00    1.0981E+00    9.7685E-01    8.1886E+00
        3340    5    7.6309    1.1998E+00    4.8869E-01    1.2698E+00    4.6144E-02    2.3137E-02    1.1883E-01    1.8276E+00    1.1471E+00    5.0783E+00    1.5329E+00    1.5150E+00    9.4945E+00
        3435    5    7.5336    1.2426E+00    2.9777E-01    2.1756E+00    2.3018E-01    1.3343E-01    1.1193E+00    1.4360E+00    3.2564E-01    3.2256E+00    4.0505E-01    6.8672E-02    5.5525E+00
        3436    5    7.5222    1.0917E+00    2.7301E-01    1.9978E+00    2.2064E-01    1.3171E-01    1.0702E+00    1.2450E+00    2.9301E-01    2.8463E+00    3.7390E-01    5.4123E-02    4.9490E+00
