   L11
   2.180458E+05  -1.599200E-12   9.373266E-13
  -1.703068E-12   2.180458E+05  -6.012482E-13
   5.091136E-13  -4.378928E-13   2.180458E+05
   L12
  -5.125506E+01   3.051792E-16  -7.308539E-17
   3.354725E-16  -5.125506E+01   4.422528E-17
   9.702593E-17  -2.245315E-17  -5.125506E+01
   L21
  -1.537654E+04   8.677781E-14  -1.820072E-14
   1.006556E-13  -1.537654E+04   1.487872E-14
  -2.480655E-15  -1.060436E-14  -1.537654E+04
   L22
   4.325812E+00  -2.241757E-17   1.609363E-20
  -2.286057E-17   4.325812E+00  -4.005619E-18
  -4.883145E-18   3.684593E-19   4.325812E+00
