   L11
   2.285263E+06  -1.037925E-11  -6.158062E-12
  -6.600942E-12   2.285263E+06   3.480216E-12
   1.216200E-12   4.032330E-13   2.285263E+06
   L12
  -1.049333E+02   3.903128E-16  -7.487037E-16
   3.452100E-16  -1.049333E+02   4.933371E-16
   2.550191E-17   2.402592E-16  -1.049333E+02
   L21
  -3.148004E+04   1.167955E-13  -1.454522E-13
   6.483702E-14  -3.148004E+04   1.247316E-13
  -6.606477E-14   8.570922E-14  -3.148004E+04
   L22
   1.543296E+01  -3.209238E-17   1.440780E-17
  -2.320193E-17   1.543296E+01   5.887843E-18
  -1.979273E-17  -1.929880E-17   1.543296E+01
