    0.0000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
    3.2761E-02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
    6.5521E-02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
    9.8282E-02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
    1.3104E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
    1.6380E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
    1.9656E-01  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15
    2.2932E-01  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15
    2.6208E-01  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15
    2.9485E-01  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15
    3.2761E-01  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15
    3.6037E-01  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15
    3.9313E-01  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15
    4.2589E-01  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15
    4.5865E-01  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15
    4.9141E-01  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15
    5.2417E-01  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15
    5.5693E-01  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15
    5.8969E-01  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15
    6.2245E-01  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15
    6.5521E-01  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15
    6.8797E-01  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15
    7.2073E-01  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15
    7.5349E-01  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15
    7.8625E-01  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15
    8.1902E-01  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15
    8.5178E-01  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15
    8.8454E-01  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15
    9.1730E-01  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15
    9.5006E-01  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15
    9.8282E-01  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15
    1.0156E+00  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15
    1.0483E+00  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15
    1.0811E+00  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15
    1.1139E+00  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15
    1.1466E+00  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15
    1.1794E+00  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15
    1.2121E+00  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15
    1.2449E+00  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15
    1.2777E+00  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15
    1.3104E+00  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15
    1.3432E+00  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15
    1.3759E+00  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15
    1.4087E+00  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15
    1.4415E+00  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15
    1.4742E+00  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15
    1.5070E+00  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15
    1.5397E+00  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15
    1.5725E+00  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15
    1.6053E+00  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15
    1.6380E+00  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15
    1.6708E+00  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15
    1.7036E+00  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15
    1.7363E+00  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15
    1.7691E+00  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15
    1.8018E+00  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15
    1.8346E+00  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15
    1.8674E+00  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15
    1.9001E+00  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15
    1.9329E+00  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15
    1.9656E+00  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15
    1.9984E+00  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15
    2.0312E+00  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15
    2.0639E+00  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15
    2.0967E+00  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15
    2.1294E+00  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15
    2.1622E+00  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15
    2.1950E+00  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15
    2.2277E+00  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15
    2.2605E+00  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15
    2.2932E+00  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15
    2.3260E+00  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15
    2.3588E+00  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15  2.15000E-04  2.96715E-08  6.38105E-08  8.75434E-15
