       1   -8.4259E-06   -6.4757E-06    8.4718E-06    5.1489E+02    5.1489E+02    5.1489E+02    0.0000E+00    0.0000E+00    0.0000E+00    6.6212E-02    5.9832E-02    5.7447E-02
       2    7.9924E+00    7.9924E+00    1.5552E+01    5.1473E+02    5.1473E+02    5.1479E+02    3.6796E-03    4.5899E-03    2.0772E-03    8.9381E-01    8.6493E-01    8.1136E-01
       3    1.5926E+01    1.5926E+01    3.1123E+01    5.1426E+02    5.1426E+02    5.1448E+02    6.9755E-03    7.1348E-03    4.5278E-03    9.3819E-01    9.4220E-01    9.7033E-01
       4    2.3741E+01    2.3741E+01    4.6725E+01    5.1349E+02    5.1349E+02    5.1396E+02    1.2048E-02    1.2508E-02    1.8363E-02    4.5632E-01    4.8026E-01    5.3544E-01
       5    3.1378E+01    3.1378E+01    6.2368E+01    5.1247E+02    5.1247E+02    5.1321E+02    1.0911E-02    2.0919E-02    4.7067E-02    1.7345E-01    1.6426E-01    2.2121E-01
       6    3.8777E+01    3.8777E+01    7.8049E+01    5.1123E+02    5.1123E+02    5.1219E+02    1.0418E-02    1.0623E-02    6.8455E-02    2.0453E-01    1.9322E-01    3.7351E-01
       7    4.5877E+01    4.5877E+01    9.3757E+01    5.0982E+02    5.0982E+02    5.1089E+02    7.3547E-03    5.8294E-03    9.7807E-02    1.7150E-01    1.7641E-01    4.5957E-01
       8    1.0362E+01    1.0362E+01    1.6686E+01    5.1463E+02    5.1463E+02    5.1484E+02    5.8135E-03    5.6943E-03    5.8594E-02    7.9174E-01    8.2005E-01    9.5167E-02
       9    1.5850E+01    1.6658E+01    2.8741E+01    5.1421E+02    5.1424E+02    5.1467E+02    1.0442E-02    8.1808E-03    2.5582E-02    6.1356E-01    6.2349E-01    7.4076E-01
      10    2.2501E+01    2.3858E+01    4.3273E+01    5.1350E+02    5.1359E+02    5.1425E+02    1.2660E-02    1.0362E-02    2.4279E-02    4.8318E-01    5.4246E-01    7.9853E-01
