        3132    5    7.6456    1.0933E+00    2.6361E-01    9.8625E-01    2.4043E-02    8.0318E-03    6.1435E-02    2.1143E+00    8.0659E-01    5.7889E+00    1.4566E+00    9.0094E-01    1.1523E+01
        3133    5    7.6286    1.4311E+00    3.9070E-01    1.6543E+00    5.4129E-02    2.0564E-02    1.5137E-01    2.2649E+00    8.1129E-01    5.9060E+00    1.2745E+00    9.2546E-01    1.0739E+01
        3134    5    7.6213    1.4711E+00    4.2549E-01    1.9191E+00    7.3698E-02    2.9859E-02    2.1756E-01    2.1881E+00    7.9725E-01    5.7635E+00    1.1969E+00    8.9447E-01    1.0146E+01
        3135    5    7.6233    1.3669E+00    4.1108E-01    1.7866E+00    6.4712E-02    2.8953E-02    1.9422E-01    2.0812E+00    8.2743E-01    5.6298E+00    1.2213E+00    1.0382E+00    1.0051E+01
        3136    5    7.6347    1.1232E+00    3.4693E-01    1.2681E+00    3.6215E-02    1.7839E-02    1.0651E-01    1.9653E+00    8.9074E-01    5.4996E+00    1.3346E+00    1.2667E+00    1.0389E+01
        3233    5    7.6042    1.7107E+00    4.7366E-01    2.4458E+00    1.5722E-01    5.6077E-02    4.8170E-01    2.2639E+00    7.0681E-01    5.5988E+00    1.0167E+00    6.7509E-01    9.2490E+00
        3234    5    7.5894    1.6223E+00    4.5619E-01    2.5680E+00    2.2716E-01    9.4482E-02    8.1477E-01    2.0625E+00    6.2711E-01    5.2044E+00    8.6496E-01    5.0181E-01    8.2084E+00
        3235    5    7.5838    1.4975E+00    4.4536E-01    2.5226E+00    2.4064E-01    1.1323E-01    9.2202E-01    1.8834E+00    6.1522E-01    4.8890E+00    8.0637E-01    4.9394E-01    7.5867E+00
        3236    5    7.5876    1.4133E+00    4.6741E-01    2.4254E+00    2.2591E-01    1.1311E-01    8.2687E-01    1.7896E+00    6.7514E-01    4.8302E+00    8.7814E-01    6.9636E-01    7.7564E+00
        3237    5    7.6009    1.3968E+00    5.1264E-01    2.2333E+00    1.6402E-01    7.8937E-02    5.1795E-01    1.8198E+00    8.1254E-01    4.9453E+00    1.0502E+00    9.5196E-01    8.4209E+00
