       1   -8.4259E-06   -6.4757E-06    8.4718E-06    5.1489E+02    5.1489E+02    5.1489E+02    0.0000E+00    0.0000E+00    0.0000E+00    7.4630E-03    6.7470E-03    6.3975E-03
       2    7.9924E+00    7.9924E+00    1.5552E+01    5.1473E+02    5.1473E+02    5.1479E+02    1.6813E-03    1.7603E-03    1.6868E-03    4.8548E-02    4.0433E-02    3.8717E-02
       3    1.5926E+01    1.5926E+01    3.1123E+01    5.1426E+02    5.1426E+02    5.1448E+02    2.7313E-03    2.8724E-03    3.8971E-03    3.3485E-02    3.8949E-02    4.1754E-02
       4    2.3741E+01    2.3741E+01    4.6725E+01    5.1349E+02    5.1349E+02    5.1396E+02    2.7871E-03    2.7299E-03    6.0181E-03    2.4909E-02    2.9021E-02    4.3272E-02
       5    3.1378E+01    3.1378E+01    6.2368E+01    5.1247E+02    5.1247E+02    5.1321E+02    1.6325E-03    1.8221E-03    7.3055E-03    1.7734E-02    1.9918E-02    4.1723E-02
       6    3.8777E+01    3.8777E+01    7.8049E+01    5.1123E+02    5.1123E+02    5.1219E+02    8.1321E-04    7.5291E-04    7.0901E-03    1.4330E-02    1.7527E-02    4.0325E-02
       7    4.5877E+01    4.5877E+01    9.3757E+01    5.0982E+02    5.0982E+02    5.1089E+02    2.8488E-04    2.0440E-04    5.5123E-03    1.1926E-02    1.3531E-02    3.3724E-02
       8    1.0362E+01    1.0362E+01    1.6686E+01    5.1463E+02    5.1463E+02    5.1484E+02    6.2561E-04    4.8504E-04    1.8728E-02    3.3602E-02    3.5115E-02    7.6108E-03
       9    1.5850E+01    1.6658E+01    2.8741E+01    5.1421E+02    5.1424E+02    5.1467E+02    4.0282E-03    1.3710E-03    1.0860E-02    2.8553E-02    3.2591E-02    5.8304E-02
      10    2.2501E+01    2.3858E+01    4.3273E+01    5.1350E+02    5.1359E+02    5.1425E+02    4.8929E-03    1.3507E-03    9.0773E-03    2.0184E-02    2.8886E-02    4.9460E-02
      11    2.9645E+01    3.1203E+01    5.8376E+01    5.1251E+02    5.1268E+02    5.1357E+02    3.6994E-03    8.8898E-04    8.5767E-03    1.6053E-02    2.6116E-02    4.4521E-02
      12    3.6856E+01    3.8450E+01    7.3720E+01    5.1128E+02    5.1156E+02    5.1264E+02    2.1536E-03    4.2392E-04    8.0265E-03    1.1836E-02    1.9935E-02    3.9601E-02
      13    4.3931E+01    4.5472E+01    8.9194E+01    5.0987E+02    5.1025E+02    5.1142E+02    8.6956E-04    1.0853E-04    6.3078E-03    8.2999E-03    1.3755E-02    3.5180E-02
      14    5.0752E+01    5.2182E+01    1.0474E+02    5.0833E+02    5.0880E+02    5.0991E+02    3.0630E-04    3.0865E-05    4.9459E-03    5.2802E-03    8.7205E-03    2.6972E-02
      15    4.7693E+01    5.0752E+01    9.9543E+01    5.0887E+02    5.0945E+02    5.1030E+02    3.5934E-04    1.1854E-04    5.0019E-03    1.1858E-02    9.3411E-03    2.3475E-02
      16    4.0747E+01    4.3922E+01    8.4032E+01    5.1035E+02    5.1086E+02    5.1173E+02    9.7696E-04    2.7822E-04    5.7394E-03    1.7585E-02    1.4190E-02    3.2084E-02
      17    3.3553E+01    3.6804E+01    6.8622E+01    5.1169E+02    5.1212E+02    5.1286E+02    2.3888E-03    6.5117E-04    6.8703E-03    2.2059E-02    1.8472E-02    3.4521E-02
      18    2.6216E+01    2.9490E+01    5.3404E+01    5.1283E+02    5.1318E+02    5.1371E+02    4.1069E-03    1.0243E-03    6.8215E-03    2.5184E-02    2.4504E-02    3.3034E-02
      19    1.8926E+01    2.2092E+01    3.8585E+01    5.1374E+02    5.1398E+02    5.1431E+02    5.2946E-03    8.4880E-04    6.3061E-03    3.2483E-02    3.6499E-02    3.4574E-02
      20    1.2178E+01    1.4703E+01    2.4912E+01    5.1438E+02    5.1451E+02    5.1466E+02    4.7819E-03    1.7923E-04    5.3210E-03    4.4649E-02    3.8411E-02    3.6098E-02
      21    2.0714E+01    2.0714E+01    3.3386E+01    5.1385E+02    5.1385E+02    5.1470E+02    6.4355E-04    7.6894E-04    3.5744E-02    1.5054E-02    1.4807E-02    3.8351E-02
      22    2.5974E+01    2.6529E+01    4.4117E+01    5.1318E+02    5.1321E+02    5.1447E+02    3.8548E-03    9.2092E-04    2.5822E-02    1.1454E-02    1.4700E-02    6.7014E-02
      23    3.1856E+01    3.3064E+01    5.7371E+01    5.1222E+02    5.1233E+02    5.1395E+02    5.1356E-03    5.8279E-04    1.6597E-02    9.6307E-03    1.7439E-02    7.2278E-02
      24    3.8283E+01    3.9815E+01    7.1605E+01    5.1101E+02    5.1125E+02    5.1315E+02    3.5232E-03    2.4699E-04    1.1778E-02    7.1881E-03    1.5308E-02    5.0896E-02
      25    4.4934E+01    4.6523E+01    8.6318E+01    5.0960E+02    5.0999E+02    5.1205E+02    1.8032E-03    9.5018E-05    8.4585E-03    4.7662E-03    1.0634E-02    4.1160E-02
      26    5.1564E+01    5.3028E+01    1.0130E+02    5.0805E+02    5.0858E+02    5.1066E+02    7.2089E-04    4.0251E-05    6.0447E-03    2.9709E-03    6.6183E-03    3.3349E-02
      27    5.0719E+01    5.7832E+01    1.0626E+02    5.0772E+02    5.0880E+02    5.0932E+02    4.0946E-04    1.9302E-04    3.1546E-03    9.0183E-03    7.3481E-03    1.4502E-02
      28    4.4091E+01    5.1249E+01    9.1311E+01    5.0923E+02    5.1021E+02    5.1093E+02    1.1053E-03    3.2059E-04    4.3863E-03    1.4930E-02    1.0750E-02    1.8410E-02
      29    3.7325E+01    4.4324E+01    7.6678E+01    5.1064E+02    5.1148E+02    5.1223E+02    2.4777E-03    4.4618E-04    5.3517E-03    2.2816E-02    1.6819E-02    2.1353E-02
      30    3.0603E+01    3.7115E+01    6.2602E+01    5.1188E+02    5.1256E+02    5.1321E+02    4.6804E-03    6.8872E-04    6.8622E-03    2.7441E-02    2.3606E-02    2.1484E-02
      31    2.4251E+01    2.9657E+01    4.9575E+01    5.1292E+02    5.1341E+02    5.1390E+02    6.4243E-03    7.0174E-04    8.0923E-03    2.8392E-02    2.7981E-02    2.3056E-02
      32    3.1036E+01    3.1036E+01    5.0107E+01    5.1254E+02    5.1254E+02    5.1444E+02    7.5705E-04    4.5397E-04    4.8123E-02    4.7571E-03    4.9970E-03    9.3873E-02
      33    3.6287E+01    3.6599E+01    6.0156E+01    5.1161E+02    5.1164E+02    5.1412E+02    2.7257E-03    6.6205E-04    3.6322E-02    3.7251E-03    5.7853E-03    1.0046E-01
      34    4.1961E+01    4.2669E+01    7.2381E+01    5.1041E+02    5.1054E+02    5.1350E+02    4.1396E-03    3.2435E-04    2.2605E-02    3.0801E-03    7.5721E-03    1.0223E-01
      35    4.8056E+01    4.8900E+01    8.5713E+01    5.0900E+02    5.0927E+02    5.1257E+02    2.7409E-03    1.2958E-04    1.4274E-02    2.0206E-03    6.5212E-03    6.4208E-02
      36    5.4361E+01    5.5071E+01    9.9664E+01    5.0743E+02    5.0784E+02    5.1133E+02    1.3330E-03    5.5469E-05    8.9553E-03    1.2171E-03    4.6944E-03    4.7407E-02
      37    4.8437E+01    5.9621E+01    9.9711E+01    5.0799E+02    5.0931E+02    5.0973E+02    8.5295E-04    4.4082E-04    2.3434E-03    1.0847E-02    7.6742E-03    8.7360E-03
      38    4.2174E+01    5.2539E+01    8.6264E+01    5.0942E+02    5.1059E+02    5.1123E+02    1.9805E-03    7.5716E-04    3.6260E-03    1.7951E-02    1.0133E-02    9.1605E-03
      39    3.6111E+01    4.4987E+01    7.3740E+01    5.1073E+02    5.1169E+02    5.1239E+02    3.7052E-03    1.0713E-03    5.3337E-03    2.5664E-02    1.4451E-02    1.1046E-02
      40    4.1286E+01    4.1286E+01    6.6847E+01    5.1069E+02    5.1069E+02    5.1401E+02    7.7889E-04    5.5187E-05    5.2062E-02    1.3087E-03    1.2899E-03    1.4327E-01
      41    4.6535E+01    4.6656E+01    7.6472E+01    5.0950E+02    5.0954E+02    5.1360E+02    1.9857E-03    5.2887E-04    4.2586E-02    9.9461E-04    2.2398E-03    1.4235E-01
      42    5.2175E+01    5.2352E+01    8.7885E+01    5.0809E+02    5.0821E+02    5.1285E+02    3.0561E-03    2.4106E-04    2.4725E-02    7.3003E-04    3.5358E-03    1.2036E-01
      43    5.8118E+01    5.8163E+01    1.0036E+02    5.0649E+02    5.0675E+02    5.1179E+02    9.4977E-05    1.9675E-03    1.4389E-02    4.2018E-04    3.4780E-03    7.9445E-02
      44    4.7653E+01    6.0618E+01    9.7171E+01    5.0808E+02    5.0948E+02    5.0985E+02    1.0476E-03    7.1166E-04    1.8449E-03    1.1751E-02    4.7407E-03    3.4492E-03
      45    5.1402E+01    5.1402E+01    8.3588E+01    5.0831E+02    5.0831E+02    5.1339E+02    5.3675E-04    6.1031E-05    5.3395E-02    5.6006E-04    4.6378E-04    1.9308E-01
      46    5.6578E+01    5.6607E+01    9.2906E+01    5.0688E+02    5.0691E+02    5.1285E+02    3.8456E-04    1.4897E-03    4.3270E-02    4.0611E-04    1.1406E-03    1.9751E-01
      47    6.1291E+01    6.1291E+01    1.0029E+02    5.0543E+02    5.0543E+02    5.1253E+02    1.8865E-04    1.2364E-04    4.3152E-02    3.4196E-04    2.7217E-04    2.4533E-01
      48    2.0589E+01    2.3280E+01    3.8667E+01    5.1362E+02    5.1378E+02    5.1447E+02    4.5619E-03    9.9251E-04    1.9200E-02    2.1422E-02    1.9364E-02    4.7742E-02
      49    2.6573E+01    3.0389E+01    5.1625E+01    5.1275E+02    5.1305E+02    5.1400E+02    4.5762E-03    1.6366E-03    1.3552E-02    2.2205E-02    1.8501E-02    4.6077E-02
      50    3.3217E+01    3.7489E+01    6.5815E+01    5.1165E+02    5.1207E+02    5.1325E+02    3.3189E-03    1.1123E-03    1.0710E-02    1.5511E-02    1.7603E-02    4.1193E-02
