        1038    5    0.000000    0.566667    0.000000    7.7829    5.8047E-07    0.0000E+00   -2.4128E-13    0.0000E+00
        2624    5    0.000000   -0.566667    0.000000    7.7829    5.8047E-07    0.0000E+00    2.4128E-13    0.0000E+00
       61218    5   -0.566667    0.000000    0.000000    7.7829    5.8047E-07    2.4128E-13    0.0000E+00    0.0000E+00
       62221    5    0.000000    0.000000    0.566667    7.7829    5.8047E-07    0.0000E+00    0.0000E+00   -2.4128E-13
      154844    5    0.566667    0.000000    0.000000    7.7829    5.8047E-07   -2.4128E-13    0.0000E+00    0.0000E+00
      157381    5    0.000000    0.000000   -0.566667    7.7829    5.8047E-07    0.0000E+00    0.0000E+00    2.4128E-13
        1039    5   -0.016667    0.583333   -0.016667    7.7487    2.1784E-06   -3.3101E-13   -8.1294E-13   -3.3101E-13
        1098    5    0.016667    0.583333    0.016667    7.7487    2.1784E-06    3.3101E-13   -8.1294E-13    3.3101E-13
        2564    5   -0.016667   -0.583333   -0.016667    7.7487    2.1784E-06   -3.3101E-13    8.1294E-13   -3.3101E-13
        2623    5    0.016667   -0.583333    0.016667    7.7487    2.1784E-06    3.3101E-13    8.1294E-13    3.3101E-13
        4699    5   -0.016667    0.583333    0.016667    7.7487    2.1784E-06   -3.3101E-13   -8.1294E-13    3.3101E-13
        6224    5   -0.016667   -0.583333    0.016667    7.7487    2.1784E-06   -3.3101E-13    8.1294E-13    3.3101E-13
       61219    5   -0.583333    0.016667   -0.016667    7.7487    2.1784E-06    8.1294E-13    3.3101E-13   -3.3101E-13
       62280    5    0.016667   -0.016667    0.583333    7.7487    2.1784E-06    3.3101E-13   -3.3101E-13   -8.1294E-13
       62281    5    0.016667    0.016667    0.583333    7.7487    2.1784E-06    3.3101E-13    3.3101E-13   -8.1294E-13
       64758    5   -0.583333   -0.016667   -0.016667    7.7487    2.1784E-06    8.1294E-13   -3.3101E-13   -3.3101E-13
       64818    5   -0.583333   -0.016667    0.016667    7.7487    2.1784E-06    8.1294E-13   -3.3101E-13    3.3101E-13
       64879    5   -0.583333    0.016667    0.016667    7.7487    2.1784E-06    8.1294E-13    3.3101E-13    3.3101E-13
       65821    5   -0.016667   -0.016667    0.583333    7.7487    2.1784E-06   -3.3101E-13   -3.3101E-13   -8.1294E-13
       65882    5   -0.016667    0.016667    0.583333    7.7487    2.1784E-06   -3.3101E-13    3.3101E-13   -8.1294E-13
      151244    5    0.583333    0.016667   -0.016667    7.7487    2.1784E-06   -8.1294E-13    3.3101E-13   -3.3101E-13
      153780    5    0.016667   -0.016667   -0.583333    7.7487    2.1784E-06    3.3101E-13   -3.3101E-13    8.1294E-13
      153781    5    0.016667    0.016667   -0.583333    7.7487    2.1784E-06    3.3101E-13    3.3101E-13    8.1294E-13
      154783    5    0.583333   -0.016667   -0.016667    7.7487    2.1784E-06   -8.1294E-13   -3.3101E-13   -3.3101E-13
      154843    5    0.583333   -0.016667    0.016667    7.7487    2.1784E-06   -8.1294E-13   -3.3101E-13    3.3101E-13
      154904    5    0.583333    0.016667    0.016667    7.7487    2.1784E-06   -8.1294E-13    3.3101E-13    3.3101E-13
      157321    5   -0.016667   -0.016667   -0.583333    7.7487    2.1784E-06   -3.3101E-13   -3.3101E-13    8.1294E-13
      157382    5   -0.016667    0.016667   -0.583333    7.7487    2.1784E-06   -3.3101E-13    3.3101E-13    8.1294E-13
      213438    5    0.016667    0.583333   -0.016667    7.7487    2.1784E-06    3.3101E-13   -8.1294E-13   -3.3101E-13
      214963    5    0.016667   -0.583333   -0.016667    7.7487    2.1784E-06    3.3101E-13    8.1294E-13   -3.3101E-13
        1040    5   -0.033333    0.600000   -0.033333    7.7442    2.5956E-06   -7.5897E-13   -9.4567E-13   -7.5897E-13
        1158    5    0.033333    0.600000    0.033333    7.7442    2.5956E-06    7.5897E-13   -9.4567E-13    7.5897E-13
        2504    5   -0.033333   -0.600000   -0.033333    7.7442    2.5956E-06   -7.5897E-13    9.4567E-13   -7.5897E-13
        2622    5    0.033333   -0.600000    0.033333    7.7442    2.5956E-06    7.5897E-13    9.4567E-13    7.5897E-13
        8360    5   -0.033333    0.600000    0.033333    7.7442    2.5956E-06   -7.5897E-13   -9.4567E-13    7.5897E-13
        9824    5   -0.033333   -0.600000    0.033333    7.7442    2.5956E-06   -7.5897E-13    9.4567E-13    7.5897E-13
       61220    5   -0.600000    0.033333   -0.033333    7.7442    2.5956E-06    9.4567E-13    7.5897E-13   -7.5897E-13
       62279    5    0.033333   -0.033333    0.600000    7.7442    2.5956E-06    7.5897E-13   -7.5897E-13   -9.4567E-13
       62341    5    0.033333    0.033333    0.600000    7.7442    2.5956E-06    7.5897E-13    7.5897E-13   -9.4567E-13
       64698    5   -0.600000   -0.033333   -0.033333    7.7442    2.5956E-06    9.4567E-13   -7.5897E-13   -7.5897E-13
       68418    5   -0.600000   -0.033333    0.033333    7.7442    2.5956E-06    9.4567E-13   -7.5897E-13    7.5897E-13
       68540    5   -0.600000    0.033333    0.033333    7.7442    2.5956E-06    9.4567E-13    7.5897E-13    7.5897E-13
       69421    5   -0.033333   -0.033333    0.600000    7.7442    2.5956E-06   -7.5897E-13   -7.5897E-13   -9.4567E-13
       69543    5   -0.033333    0.033333    0.600000    7.7442    2.5956E-06   -7.5897E-13    7.5897E-13   -9.4567E-13
      147644    5    0.600000    0.033333   -0.033333    7.7442    2.5956E-06   -9.4567E-13    7.5897E-13   -7.5897E-13
      150119    5    0.033333   -0.033333   -0.600000    7.7442    2.5956E-06    7.5897E-13   -7.5897E-13    9.4567E-13
      150181    5    0.033333    0.033333   -0.600000    7.7442    2.5956E-06    7.5897E-13    7.5897E-13    9.4567E-13
      151122    5    0.600000   -0.033333   -0.033333    7.7442    2.5956E-06   -9.4567E-13   -7.5897E-13   -7.5897E-13
      154842    5    0.600000   -0.033333    0.033333    7.7442    2.5956E-06   -9.4567E-13   -7.5897E-13    7.5897E-13
      154964    5    0.600000    0.033333    0.033333    7.7442    2.5956E-06   -9.4567E-13    7.5897E-13    7.5897E-13
      157261    5   -0.033333   -0.033333   -0.600000    7.7442    2.5956E-06   -7.5897E-13   -7.5897E-13    9.4567E-13
      157383    5   -0.033333    0.033333   -0.600000    7.7442    2.5956E-06   -7.5897E-13    7.5897E-13    9.4567E-13
      209838    5    0.033333    0.600000   -0.033333    7.7442    2.5956E-06    7.5897E-13   -9.4567E-13   -7.5897E-13
      211302    5    0.033333   -0.600000   -0.033333    7.7442    2.5956E-06    7.5897E-13    9.4567E-13   -7.5897E-13
        1041    5   -0.050000    0.616667   -0.050000    7.7662    1.1093E-06   -4.7636E-13   -4.1019E-13   -4.7636E-13
        1218    5    0.050000    0.616667    0.050000    7.7662    1.1093E-06    4.7636E-13   -4.1019E-13    4.7636E-13
        2444    5   -0.050000   -0.616667   -0.050000    7.7662    1.1093E-06   -4.7636E-13    4.1019E-13   -4.7636E-13
        2621    5    0.050000   -0.616667    0.050000    7.7662    1.1093E-06    4.7636E-13    4.1019E-13    4.7636E-13
       12021    5   -0.050000    0.616667    0.050000    7.7662    1.1093E-06   -4.7636E-13   -4.1019E-13    4.7636E-13
       13424    5   -0.050000   -0.616667    0.050000    7.7662    1.1093E-06   -4.7636E-13    4.1019E-13    4.7636E-13
       61221    5   -0.616667    0.050000   -0.050000    7.7662    1.1093E-06    4.1019E-13    4.7636E-13   -4.7636E-13
       62278    5    0.050000   -0.050000    0.616667    7.7662    1.1093E-06    4.7636E-13   -4.7636E-13   -4.1019E-13
       62401    5    0.050000    0.050000    0.616667    7.7662    1.1093E-06    4.7636E-13    4.7636E-13   -4.1019E-13
       64638    5   -0.616667   -0.050000   -0.050000    7.7662    1.1093E-06    4.1019E-13   -4.7636E-13   -4.7636E-13
       72018    5   -0.616667   -0.050000    0.050000    7.7662    1.1093E-06    4.1019E-13   -4.7636E-13    4.7636E-13
       72201    5   -0.616667    0.050000    0.050000    7.7662    1.1093E-06    4.1019E-13    4.7636E-13    4.7636E-13
       73021    5   -0.050000   -0.050000    0.616667    7.7662    1.1093E-06   -4.7636E-13   -4.7636E-13   -4.1019E-13
       73204    5   -0.050000    0.050000    0.616667    7.7662    1.1093E-06   -4.7636E-13    4.7636E-13   -4.1019E-13
      144044    5    0.616667    0.050000   -0.050000    7.7662    1.1093E-06   -4.1019E-13    4.7636E-13   -4.7636E-13
      146458    5    0.050000   -0.050000   -0.616667    7.7662    1.1093E-06    4.7636E-13   -4.7636E-13    4.1019E-13
      146581    5    0.050000    0.050000   -0.616667    7.7662    1.1093E-06    4.7636E-13    4.7636E-13    4.1019E-13
      147461    5    0.616667   -0.050000   -0.050000    7.7662    1.1093E-06   -4.1019E-13   -4.7636E-13   -4.7636E-13
      154841    5    0.616667   -0.050000    0.050000    7.7662    1.1093E-06   -4.1019E-13   -4.7636E-13    4.7636E-13
      155024    5    0.616667    0.050000    0.050000    7.7662    1.1093E-06   -4.1019E-13    4.7636E-13    4.7636E-13
      157201    5   -0.050000   -0.050000   -0.616667    7.7662    1.1093E-06   -4.7636E-13   -4.7636E-13    4.1019E-13
      157384    5   -0.050000    0.050000   -0.616667    7.7662    1.1093E-06   -4.7636E-13    4.7636E-13    4.1019E-13
      206238    5    0.050000    0.616667   -0.050000    7.7662    1.1093E-06    4.7636E-13   -4.1019E-13   -4.7636E-13
      207641    5    0.050000   -0.616667   -0.050000    7.7662    1.1093E-06    4.7636E-13    4.1019E-13   -4.7636E-13
        1099    5    0.000000    0.600000    0.000000    7.6914    1.9992E-05    0.0000E+00   -7.1396E-12    0.0000E+00
        2563    5    0.000000   -0.600000    0.000000    7.6914    1.9992E-05    0.0000E+00    7.1396E-12    0.0000E+00
       64819    5   -0.600000    0.000000    0.000000    7.6914    1.9992E-05    7.1396E-12    0.0000E+00    0.0000E+00
       65881    5    0.000000    0.000000    0.600000    7.6914    1.9992E-05    0.0000E+00    0.0000E+00   -7.1396E-12
      151243    5    0.600000    0.000000    0.000000    7.6914    1.9992E-05   -7.1396E-12    0.0000E+00    0.0000E+00
      153721    5    0.000000    0.000000   -0.600000    7.6914    1.9992E-05    0.0000E+00    0.0000E+00    7.1396E-12
        1100    5   -0.016667    0.616667   -0.016667    7.6647    5.6092E-05   -9.1288E-12   -2.0294E-11   -9.1288E-12
        1159    5    0.016667    0.616667    0.016667    7.6647    5.6092E-05    9.1288E-12   -2.0294E-11    9.1288E-12
        2503    5   -0.016667   -0.616667   -0.016667    7.6647    5.6092E-05   -9.1288E-12    2.0294E-11   -9.1288E-12
        2562    5    0.016667   -0.616667    0.016667    7.6647    5.6092E-05    9.1288E-12    2.0294E-11    9.1288E-12
        4760    5   -0.016667    0.616667    0.016667    7.6647    5.6092E-05   -9.1288E-12   -2.0294E-11    9.1288E-12
        6163    5   -0.016667   -0.616667    0.016667    7.6647    5.6092E-05   -9.1288E-12    2.0294E-11    9.1288E-12
       64820    5   -0.616667    0.016667   -0.016667    7.6647    5.6092E-05    2.0294E-11    9.1288E-12   -9.1288E-12
       65940    5    0.016667   -0.016667    0.616667    7.6647    5.6092E-05    9.1288E-12   -9.1288E-12   -2.0294E-11
       65941    5    0.016667    0.016667    0.616667    7.6647    5.6092E-05    9.1288E-12    9.1288E-12   -2.0294E-11
       68359    5   -0.616667   -0.016667   -0.016667    7.6647    5.6092E-05    2.0294E-11   -9.1288E-12   -9.1288E-12
       68419    5   -0.616667   -0.016667    0.016667    7.6647    5.6092E-05    2.0294E-11   -9.1288E-12    9.1288E-12
       68480    5   -0.616667    0.016667    0.016667    7.6647    5.6092E-05    2.0294E-11    9.1288E-12    9.1288E-12
       69481    5   -0.016667   -0.016667    0.616667    7.6647    5.6092E-05   -9.1288E-12   -9.1288E-12   -2.0294E-11
       69542    5   -0.016667    0.016667    0.616667    7.6647    5.6092E-05   -9.1288E-12    9.1288E-12   -2.0294E-11
      147643    5    0.616667    0.016667   -0.016667    7.6647    5.6092E-05   -2.0294E-11    9.1288E-12   -9.1288E-12
      150120    5    0.016667   -0.016667   -0.616667    7.6647    5.6092E-05    9.1288E-12   -9.1288E-12    2.0294E-11
      150121    5    0.016667    0.016667   -0.616667    7.6647    5.6092E-05    9.1288E-12    9.1288E-12    2.0294E-11
      151182    5    0.616667   -0.016667   -0.016667    7.6647    5.6092E-05   -2.0294E-11   -9.1288E-12   -9.1288E-12
