       1   -8.4259E-06   -6.4757E-06    8.4718E-06    5.1489E+02    5.1489E+02    5.1489E+02    0.0000E+00    0.0000E+00    0.0000E+00    4.1365E-03    3.7329E-03    3.5353E-03
       2    7.9924E+00    7.9924E+00    1.5552E+01    5.1473E+02    5.1473E+02    5.1479E+02    1.3566E-03    1.4065E-03    1.4015E-03    2.8141E-02    2.3167E-02    2.2526E-02
       3    1.5926E+01    1.5926E+01    3.1123E+01    5.1426E+02    5.1426E+02    5.1448E+02    2.0602E-03    2.1484E-03    3.0355E-03    1.9901E-02    2.3316E-02    2.5896E-02
       4    2.3741E+01    2.3741E+01    4.6725E+01    5.1349E+02    5.1349E+02    5.1396E+02    2.0035E-03    1.9443E-03    4.3172E-03    1.5071E-02    1.7656E-02    2.7837E-02
       5    3.1378E+01    3.1378E+01    6.2368E+01    5.1247E+02    5.1247E+02    5.1321E+02    1.0310E-03    1.2069E-03    4.6741E-03    1.1084E-02    1.2591E-02    2.7054E-02
       6    3.8777E+01    3.8777E+01    7.8049E+01    5.1123E+02    5.1123E+02    5.1219E+02    4.8463E-04    4.5437E-04    4.1817E-03    8.3928E-03    1.0542E-02    2.4183E-02
       7    4.5877E+01    4.5877E+01    9.3757E+01    5.0982E+02    5.0982E+02    5.1089E+02    1.6277E-04    1.1446E-04    3.0912E-03    6.8471E-03    7.8854E-03    1.9484E-02
       8    1.0362E+01    1.0362E+01    1.6686E+01    5.1463E+02    5.1463E+02    5.1484E+02    4.5445E-04    3.4476E-04    1.5638E-02    1.9860E-02    2.0730E-02    4.3838E-03
       9    1.5850E+01    1.6658E+01    2.8741E+01    5.1421E+02    5.1424E+02    5.1467E+02    3.1699E-03    9.8416E-04    8.6367E-03    1.7176E-02    1.9918E-02    3.5270E-02
      10    2.2501E+01    2.3858E+01    4.3273E+01    5.1350E+02    5.1359E+02    5.1425E+02    3.6813E-03    9.4393E-04    6.8058E-03    1.2103E-02    1.7901E-02    3.0320E-02
      11    2.9645E+01    3.1203E+01    5.8376E+01    5.1251E+02    5.1268E+02    5.1357E+02    2.5687E-03    5.4778E-04    5.8207E-03    9.6001E-03    1.6030E-02    2.8336E-02
      12    3.6856E+01    3.8450E+01    7.3720E+01    5.1128E+02    5.1156E+02    5.1264E+02    1.3773E-03    2.4559E-04    5.0096E-03    6.8359E-03    1.1719E-02    2.5093E-02
      13    4.3931E+01    4.5472E+01    8.9194E+01    5.0987E+02    5.1025E+02    5.1142E+02    5.1736E-04    6.0276E-05    3.6918E-03    4.6516E-03    7.8490E-03    2.1528E-02
      14    5.0752E+01    5.2182E+01    1.0474E+02    5.0833E+02    5.0880E+02    5.0991E+02    1.7138E-04    1.6747E-05    2.7772E-03    2.8924E-03    4.8425E-03    1.5918E-02
      15    4.7693E+01    5.0752E+01    9.9543E+01    5.0887E+02    5.0945E+02    5.1030E+02    2.0196E-04    6.5858E-05    2.7980E-03    6.7530E-03    5.2654E-03    1.3263E-02
      16    4.0747E+01    4.3922E+01    8.4032E+01    5.1035E+02    5.1086E+02    5.1173E+02    5.6766E-04    1.5749E-04    3.3006E-03    1.0479E-02    8.3953E-03    1.9108E-02
      17    3.3553E+01    3.6804E+01    6.8622E+01    5.1169E+02    5.1212E+02    5.1286E+02    1.5196E-03    3.9894E-04    4.3398E-03    1.3808E-02    1.1171E-02    2.1583E-02
      18    2.6216E+01    2.9490E+01    5.3404E+01    5.1283E+02    5.1318E+02    5.1371E+02    2.8539E-03    6.6902E-04    4.7181E-03    1.6401E-02    1.4739E-02    2.0882E-02
      19    1.8926E+01    2.2092E+01    3.8585E+01    5.1374E+02    5.1398E+02    5.1431E+02    3.9586E-03    5.6793E-04    4.7520E-03    2.0522E-02    2.1696E-02    2.0906E-02
      20    1.2178E+01    1.4703E+01    2.4912E+01    5.1438E+02    5.1451E+02    5.1466E+02    3.6528E-03    8.7635E-05    4.1140E-03    2.7150E-02    2.2600E-02    2.1182E-02
      21    2.0714E+01    2.0714E+01    3.3386E+01    5.1385E+02    5.1385E+02    5.1470E+02    4.4402E-04    5.2609E-04    2.7911E-02    8.9377E-03    8.7801E-03    2.3493E-02
      22    2.5974E+01    2.6529E+01    4.4117E+01    5.1318E+02    5.1321E+02    5.1447E+02    2.9188E-03    6.2817E-04    2.0060E-02    6.7963E-03    9.0036E-03    4.1508E-02
      23    3.1856E+01    3.3064E+01    5.7371E+01    5.1222E+02    5.1233E+02    5.1395E+02    3.6810E-03    3.6730E-04    1.2127E-02    5.6451E-03    1.0672E-02    4.4666E-02
      24    3.8283E+01    3.9815E+01    7.1605E+01    5.1101E+02    5.1125E+02    5.1315E+02    2.3473E-03    1.4663E-04    7.9660E-03    4.0825E-03    9.0261E-03    3.2732E-02
      25    4.4934E+01    4.6523E+01    8.6318E+01    5.0960E+02    5.0999E+02    5.1205E+02    1.1107E-03    5.4614E-05    5.3117E-03    2.6457E-03    6.0600E-03    2.6489E-02
      26    5.1564E+01    5.3028E+01    1.0130E+02    5.0805E+02    5.0858E+02    5.1066E+02    4.1516E-04    2.2475E-05    3.5765E-03    1.6262E-03    3.6691E-03    2.0831E-02
