        1038    5    7.7829    3.2125E+01
        1039    5    7.7487    3.5313E+01
        1040    5    7.7442    3.5166E+01
        1041    5    7.7662    3.3173E+01
        1099    5    7.6914    3.5472E+01
        1100    5    7.6647    3.3122E+01
        1101    5    7.6652    3.2421E+01
        1102    5    7.6915    3.3644E+01
        1103    5    7.7424    3.3760E+01
        1160    5    7.6167    2.8163E+01
        1161    5    7.5962    2.4827E+01
        1162    5    7.6015    2.4655E+01
        1163    5    7.6330    2.7887E+01
        1164    5    7.6892    3.2483E+01
        1165    5    7.7620    3.2128E+01
        1221    5    7.5549    1.8651E+01
        1222    5    7.5392    1.5854E+01
        1223    5    7.5501    1.6594E+01
        1224    5    7.5882    2.1750E+01
        1225    5    7.6498    2.9228E+01
        1226    5    7.7227    3.3786E+01
        1227    5    7.7893    2.9315E+01
        1282    5    7.5024    1.0908E+01
        1283    5    7.4916    9.2334E+00
        1284    5    7.5093    1.0767E+01
        1285    5    7.5551    1.7022E+01
        1286    5    7.6209    2.6344E+01
        1287    5    7.6901    3.3166E+01
        1288    5    7.7455    3.4169E+01
        1289    5    7.7811    3.1277E+01
        1343    5    7.4582    5.4786E+00
        1344    5    7.4530    5.0362E+00
        1345    5    7.4788    7.2775E+00
        1346    5    7.5321    1.4159E+01
        1347    5    7.5994    2.4131E+01
        1348    5    7.6610    3.1527E+01
        1349    5    7.7046    3.5145E+01
        1350    5    7.7320    3.5647E+01
        1351    5    7.7516    3.5152E+01
        1352    5    7.7709    3.3464E+01
        1404    5    7.4232    3.6868E+00
        1405    5    7.4248    3.5993E+00
        1406    5    7.4592    5.3176E+00
        1407    5    7.5182    1.2717E+01
        1408    5    7.5830    2.2161E+01
        1409    5    7.6348    2.9289E+01
        1410    5    7.6688    3.3094E+01
        1411    5    7.6921    3.5304E+01
        1412    5    7.7129    3.6464E+01
        1413    5    7.7372    3.6297E+01
        1414    5    7.7689    3.3905E+01
        1465    5    7.3995    1.9641E+00
        1466    5    7.4084    2.6562E+00
        1467    5    7.4504    4.6376E+00
        1468    5    7.5122    1.2487E+01
        1469    5    7.5711    2.0744E+01
        1470    5    7.6127    2.6874E+01
        1471    5    7.6403    3.0608E+01
        1472    5    7.6626    3.3165E+01
        1473    5    7.6864    3.5410E+01
        1474    5    7.7161    3.6802E+01
        1475    5    7.7541    3.5484E+01
        1526    5    7.3882    1.5828E+00
        1527    5    7.4043    2.1304E+00
        1528    5    7.4524    4.7476E+00
        1529    5    7.5135    1.2541E+01
