       1   -8.4259E-06   -6.4757E-06    8.4718E-06    5.1489E+02    5.1489E+02    5.1489E+02    0.0000E+00    0.0000E+00    0.0000E+00    8.7293E-02    8.0163E-02    7.7136E-02
       2    7.9924E+00    7.9924E+00    1.5552E+01    5.1473E+02    5.1473E+02    5.1479E+02    3.3126E-03    4.1333E-03    2.2225E-03    6.1870E-01    5.8931E-01    5.4238E-01
       3    1.5926E+01    1.5926E+01    3.1123E+01    5.1426E+02    5.1426E+02    5.1448E+02    5.9721E-03    6.0997E-03    4.8020E-03    5.8972E-01    6.0406E-01    6.1164E-01
       4    2.3741E+01    2.3741E+01    4.6725E+01    5.1349E+02    5.1349E+02    5.1396E+02    8.6052E-03    8.8544E-03    1.7039E-02    3.5044E-01    3.8597E-01    4.4043E-01
       5    3.1378E+01    3.1378E+01    6.2368E+01    5.1247E+02    5.1247E+02    5.1321E+02    8.3707E-03    1.1274E-02    4.0574E-02    1.3410E-01    1.3160E-01    1.9822E-01
       6    3.8777E+01    3.8777E+01    7.8049E+01    5.1123E+02    5.1123E+02    5.1219E+02    6.5947E-03    6.2606E-03    5.7197E-02    1.5086E-01    1.5161E-01    3.1116E-01
       7    4.5877E+01    4.5877E+01    9.3757E+01    5.0982E+02    5.0982E+02    5.1089E+02    4.2785E-03    3.5828E-03    8.5562E-02    1.4276E-01    1.4802E-01    3.8548E-01
       8    1.0362E+01    1.0362E+01    1.6686E+01    5.1463E+02    5.1463E+02    5.1484E+02    4.3349E-03    4.4678E-03    5.0644E-02    5.1958E-01    5.4071E-01    8.2414E-02
       9    1.5850E+01    1.6658E+01    2.8741E+01    5.1421E+02    5.1424E+02    5.1467E+02    8.4610E-03    5.9277E-03    2.1124E-02    4.1368E-01    4.2441E-01    4.9504E-01
      10    2.2501E+01    2.3858E+01    4.3273E+01    5.1350E+02    5.1359E+02    5.1425E+02    1.0563E-02    6.8180E-03    2.0887E-02    3.1162E-01    3.6060E-01    5.5565E-01
      11    2.9645E+01    3.1203E+01    5.8376E+01    5.1251E+02    5.1268E+02    5.1357E+02    1.3422E-02    6.2853E-03    2.9937E-02    2.1768E-01    2.7693E-01    3.6952E-01
      12    3.6856E+01    3.8450E+01    7.3720E+01    5.1128E+02    5.1156E+02    5.1264E+02    1.4545E-02    5.2137E-03    5.0048E-02    1.3700E-01    1.9305E-01    2.2187E-01
      13    4.3931E+01    4.5472E+01    8.9194E+01    5.0987E+02    5.1025E+02    5.1142E+02    9.8918E-03    2.7845E-03    7.3176E-02    1.3257E-01    1.9950E-01    2.8054E-01
      14    5.0752E+01    5.2182E+01    1.0474E+02    5.0833E+02    5.0880E+02    5.0991E+02    6.8204E-03    1.2014E-03    9.0235E-02    1.3042E-01    2.0231E-01    3.0940E-01
      15    4.7693E+01    5.0752E+01    9.9543E+01    5.0887E+02    5.0945E+02    5.1030E+02    5.6792E-03    2.8653E-03    8.2739E-02    1.7740E-01    1.2819E-01    3.2933E-01
      16    4.0747E+01    4.3922E+01    8.4032E+01    5.1035E+02    5.1086E+02    5.1173E+02    8.4866E-03    4.7519E-03    5.7753E-02    1.8777E-01    1.3413E-01    2.7190E-01
      17    3.3553E+01    3.6804E+01    6.8622E+01    5.1169E+02    5.1212E+02    5.1286E+02    1.0905E-02    6.7340E-03    3.7188E-02    1.5862E-01    2.1194E-01    2.7313E-01
