    0.0000E+00 -3.79530E-01  0.00000E+00  0.00000E+00  0.00000E+00
    3.7920E-02 -3.79530E-01  0.00000E+00  0.00000E+00  0.00000E+00
    7.5840E-02 -3.79530E-01  0.00000E+00  0.00000E+00  0.00000E+00
    1.1376E-01 -3.79530E-01  0.00000E+00  0.00000E+00  0.00000E+00
    1.5168E-01 -3.79530E-01  0.00000E+00  0.00000E+00  0.00000E+00
    1.8960E-01 -3.81848E-01 -2.31765E-03  0.00000E+00  0.00000E+00
    2.2752E-01 -3.81848E-01 -2.31765E-03  0.00000E+00  0.00000E+00
    2.6544E-01 -3.81848E-01 -2.31765E-03  0.00000E+00  0.00000E+00
    3.0336E-01 -3.81848E-01 -2.31765E-03  0.00000E+00  0.00000E+00
    3.4128E-01 -3.81848E-01 -2.31765E-03  0.00000E+00  0.00000E+00
    3.7920E-01 -3.81848E-01 -2.31765E-03  0.00000E+00  0.00000E+00
    4.1712E-01 -3.81848E-01 -2.31765E-03  0.00000E+00  0.00000E+00
    4.5504E-01 -3.81848E-01 -2.31765E-03  0.00000E+00  0.00000E+00
    4.9296E-01 -3.81848E-01 -2.31765E-03  0.00000E+00  0.00000E+00
    5.3088E-01 -3.81848E-01 -2.31765E-03  0.00000E+00  0.00000E+00
    5.6880E-01 -3.81848E-01 -2.31765E-03  0.00000E+00  0.00000E+00
    6.0672E-01 -3.81848E-01 -2.31765E-03  0.00000E+00  0.00000E+00
    6.4464E-01 -3.81848E-01 -2.31765E-03  0.00000E+00  0.00000E+00
    6.8256E-01 -3.81848E-01 -2.31765E-03  0.00000E+00  0.00000E+00
    7.2048E-01 -3.81848E-01 -2.31765E-03  0.00000E+00  0.00000E+00
    7.5840E-01 -3.81848E-01 -2.31765E-03  0.00000E+00  0.00000E+00
    7.9632E-01 -3.81848E-01 -2.31765E-03  0.00000E+00  0.00000E+00
    8.3424E-01 -3.81848E-01 -2.31765E-03  0.00000E+00  0.00000E+00
    8.7216E-01 -3.81848E-01 -2.31765E-03  0.00000E+00  0.00000E+00
    9.1008E-01 -3.81848E-01 -2.31765E-03  0.00000E+00  0.00000E+00
    9.4800E-01 -3.81848E-01 -2.31765E-03  0.00000E+00  0.00000E+00
    9.8592E-01 -3.81848E-01 -2.31765E-03  0.00000E+00  0.00000E+00
    1.0238E+00 -3.81848E-01 -2.31765E-03  0.00000E+00  0.00000E+00
    1.0618E+00 -3.81848E-01 -2.31765E-03  0.00000E+00  0.00000E+00
    1.0997E+00 -3.81848E-01 -2.31765E-03  0.00000E+00  0.00000E+00
    1.1376E+00 -3.81848E-01 -2.31765E-03  0.00000E+00  0.00000E+00
    1.1755E+00 -3.81848E-01 -2.31765E-03  0.00000E+00  0.00000E+00
    1.2134E+00 -3.81848E-01 -2.31765E-03  0.00000E+00  0.00000E+00
    1.2514E+00 -3.81848E-01 -2.31765E-03  0.00000E+00  0.00000E+00
    1.2893E+00 -3.81848E-01 -2.31765E-03  0.00000E+00  0.00000E+00
    1.3272E+00 -3.81848E-01 -2.31765E-03  0.00000E+00  0.00000E+00
    1.3651E+00 -3.81848E-01 -2.31765E-03  0.00000E+00  0.00000E+00
    1.4030E+00 -3.81848E-01 -2.31765E-03  0.00000E+00  0.00000E+00
    1.4410E+00 -3.81848E-01 -2.31765E-03  0.00000E+00  0.00000E+00
    1.4789E+00 -3.81848E-01 -2.31765E-03  0.00000E+00  0.00000E+00
    1.5168E+00 -3.81848E-01 -2.31765E-03  0.00000E+00  0.00000E+00
    1.5547E+00 -3.81848E-01 -2.31765E-03  0.00000E+00  0.00000E+00
    1.5926E+00 -3.81848E-01 -2.31765E-03  0.00000E+00  0.00000E+00
    1.6306E+00 -3.81848E-01 -2.31765E-03  0.00000E+00  0.00000E+00
    1.6685E+00 -3.81848E-01 -2.31765E-03  0.00000E+00  0.00000E+00
    1.7064E+00 -3.81848E-01 -2.31765E-03  0.00000E+00  0.00000E+00
    1.7443E+00 -3.81848E-01 -2.31765E-03  0.00000E+00  0.00000E+00
    1.7822E+00 -3.81848E-01 -2.31765E-03  0.00000E+00  0.00000E+00
    1.8202E+00 -3.81848E-01 -2.31765E-03  0.00000E+00  0.00000E+00
    1.8581E+00 -3.81848E-01 -2.31765E-03  0.00000E+00  0.00000E+00
