        3132    5    7.6456    1.0929E+00    2.6343E-01    9.8499E-01    2.3929E-02    7.9760E-03    6.0955E-02    2.1156E+00    8.0734E-01    5.7991E+00    1.4630E+00    9.0665E-01    1.1611E+01
        3133    5    7.6286    1.4303E+00    3.9034E-01    1.6516E+00    5.3852E-02    2.0408E-02    1.5010E-01    2.2670E+00    8.1252E-01    5.9239E+00    1.2845E+00    9.3568E-01    1.0890E+01
        3134    5    7.6213    1.4700E+00    4.2501E-01    1.9155E+00    7.3303E-02    2.9626E-02    2.1566E-01    2.1907E+00    7.9880E-01    5.7860E+00    1.2091E+00    9.0753E-01    1.0333E+01
        3135    5    7.6233    1.3659E+00    4.1061E-01    1.7834E+00    6.4366E-02    2.8728E-02    1.9253E-01    2.0836E+00    8.2901E-01    5.6507E+00    1.2330E+00    1.0526E+00    1.0224E+01
        3136    5    7.6347    1.1226E+00    3.4660E-01    1.2663E+00    3.6029E-02    1.7706E-02    1.0563E-01    1.9669E+00    8.9198E-01    5.5139E+00    1.3434E+00    1.2784E+00    1.0507E+01
        3233    5    7.6042    1.7088E+00    4.7284E-01    2.4389E+00    1.5626E-01    5.5589E-02    4.7704E-01    2.2681E+00    7.0909E-01    5.6376E+00    1.0357E+00    6.9276E-01    9.5661E+00
        3234    5    7.5894    1.6193E+00    4.5492E-01    2.5567E+00    2.2538E-01    9.3523E-02    8.0546E-01    2.0687E+00    6.3039E-01    5.2652E+00    8.9228E-01    5.2386E-01    8.6887E+00
        3235    5    7.5838    1.4941E+00    4.4383E-01    2.5094E+00    2.3848E-01    1.1197E-01    9.1037E-01    1.8903E+00    6.1916E-01    4.9596E+00    8.3768E-01    5.2045E-01    8.1316E+00
        3236    5    7.5876    1.4103E+00    4.6595E-01    2.4143E+00    2.2405E-01    1.1194E-01    8.1708E-01    1.7956E+00    6.7911E-01    4.8929E+00    9.0837E-01    7.2968E-01    8.2427E+00
        3237    5    7.6009    1.3948E+00    5.1156E-01    2.2267E+00    1.6294E-01    7.8234E-02    5.1275E-01    1.8238E+00    8.1570E-01    4.9871E+00    1.0731E+00    9.8107E-01    8.7494E+00
        3238    5    7.6238    1.2789E+00    4.7002E-01    1.5905E+00    6.1418E-02    3.1408E-02    1.7844E-01    1.8922E+00    9.9130E-01    5.1855E+00    1.3425E+00    1.3429E+00    9.5571E+00
        3334    5    7.5671    1.5275E+00    3.9585E-01    2.5137E+00    2.5610E-01    1.2901E-01    1.1220E+00    1.8600E+00    4.9561E-01    4.5375E+00    6.3626E-01    1.8734E-01    7.4358E+00
        3335    5    7.5541    1.3629E+00    3.6118E-01    2.3890E+00    2.4855E-01    1.3708E-01    1.1567E+00    1.6301E+00    4.3328E-01    4.0083E+00    5.3763E-01    1.3255E-01    6.6256E+00
        3336    5    7.5503    1.2362E+00    3.6078E-01    2.3072E+00    2.4512E-01    1.4509E-01    1.1390E+00    1.4645E+00    4.4531E-01    3.7686E+00    5.2563E-01    1.5101E-01    6.3830E+00
        3337    5    7.5561    1.1872E+00    4.0369E-01    2.2255E+00    2.5180E-01    1.5608E-01    1.1106E+00    1.4047E+00    5.2464E-01    3.7479E+00    6.0030E-01    2.5517E-01    6.4807E+00
        3338    5    7.5716    1.2599E+00    4.8893E-01    2.2183E+00    2.5834E-01    1.6028E-01    1.0052E+00    1.5183E+00    6.9318E-01    4.0851E+00    7.5599E-01    5.3134E-01    7.1152E+00
        3339    5    7.5969    1.3840E+00    5.8316E-01    2.1263E+00    1.9180E-01    1.0051E-01    5.6820E-01    1.7361E+00    9.2337E-01    4.6160E+00    1.0992E+00    9.7814E-01    8.2025E+00
        3340    5    7.6309    1.1998E+00    4.8867E-01    1.2697E+00    4.6135E-02    2.3131E-02    1.1879E-01    1.8276E+00    1.1472E+00    5.0789E+00    1.5334E+00    1.5156E+00    9.4991E+00
