       1    0.000000    -0.0000    0.0000E+00
       1    0.000000    -0.0000    0.0000E+00
       1    0.000000     0.0000    0.0000E+00
       1    0.000000   514.8881    7.5181E-04
       1    0.000000   514.8881    6.7712E-04
       1    0.000000   514.8881    6.4046E-04
       2    0.028868     7.9924    4.8472E-04
       2    0.028868     7.9924    4.9831E-04
       2    0.028868    15.5523    5.2649E-04
       2    0.028868   514.7287    5.4441E-03
       2    0.028868   514.7287    4.4055E-03
       2    0.028868   514.7884    4.4128E-03
       3    0.057735    15.9258    6.2943E-04
       3    0.057735    15.9258    6.3689E-04
       3    0.057735    31.1225    9.6582E-04
       3    0.057735   514.2575    4.2022E-03
       3    0.057735   514.2575    4.9500E-03
       3    0.057735   514.4847    5.9279E-03
       4    0.086603    23.7411    5.4703E-04
       4    0.086603    23.7411    5.2032E-04
       4    0.086603    46.7253    1.1751E-03
       4    0.086603   513.4944    3.2645E-03
       4    0.086603   513.4944    3.8604E-03
       4    0.086603   513.9642    6.6527E-03
       5    0.115470    31.3781    2.2654E-04
       5    0.115470    31.3781    2.9012E-04
       5    0.115470    62.3681    1.0626E-03
       5    0.115470   512.4713    2.4618E-03
       5    0.115470   512.4713    2.8500E-03
       5    0.115470   513.2074    6.3298E-03
       6    0.144338    38.7766    9.7440E-05
       6    0.144338    38.7766    9.3775E-05
       6    0.144338    78.0494    8.3219E-04
       6    0.144338   511.2300    1.6598E-03
       6    0.144338   511.2300    2.1801E-03
       6    0.144338   512.1914    4.9530E-03
       7    0.173205    45.8771    3.0688E-05
       7    0.173205    45.8771    2.1065E-05
       7    0.173205    93.7566    5.7075E-04
       7    0.173205   509.8193    1.3104E-03
       7    0.173205   509.8193    1.5480E-03
       7    0.173205   510.8927    3.7633E-03
       8    0.033333    10.3620    1.3902E-04
       8    0.033333    10.3620    1.0419E-04
       8    0.033333    16.6858    6.1547E-03
       8    0.033333   514.6299    4.0638E-03
       8    0.033333   514.6299    4.2327E-03
       8    0.033333   514.8439    8.4516E-04
       9    0.055277    15.8502    1.0576E-03
       9    0.055277    16.6585    2.7379E-04
       9    0.055277    28.7413    2.9236E-03
       9    0.055277   514.2145    3.6353E-03
       9    0.055277   514.2392    4.3439E-03
       9    0.055277   514.6722    7.3500E-03
      10    0.081650    22.5006    1.1022E-03
      10    0.081650    23.8580    2.4665E-04
      10    0.081650    43.2733    2.0330E-03
      10    0.081650   513.4977    2.5384E-03
      10    0.081650   513.5863    3.9706E-03
      10    0.081650   514.2496    6.6441E-03
      11    0.109291    29.6448    6.6931E-04
      11    0.109291    31.2035    1.1582E-04
      11    0.109291    58.3763    1.4671E-03
      11    0.109291   512.5077    1.9815E-03
      11    0.109291   512.6840    3.4478E-03
      11    0.109291   513.5746    6.5662E-03
      12    0.137437    36.8557    3.1360E-04
      12    0.137437    38.4501    4.7201E-05
      12    0.137437    73.7203    1.0975E-03
      12    0.137437   511.2838    1.3141E-03
      12    0.137437   511.5601    2.3216E-03
