      72    0.000000    -0.0000    0.0000E+00    0.0000E+00    0.0000E+00
      72    0.000000    -0.0000    0.0000E+00    0.0000E+00    0.0000E+00
      72    0.000000     0.0000    0.0000E+00    0.0000E+00    0.0000E+00
      72    0.000000    15.4359    0.0000E+00    0.0000E+00    0.0000E+00
      72    0.000000    15.4359    0.0000E+00    0.0000E+00    0.0000E+00
      72    0.000000    15.4359    0.0000E+00    0.0000E+00    0.0000E+00
      72    0.028868     0.2396    6.8620E+03   -6.5709E-01    1.6676E-02
      72    0.028868     0.2396    6.6412E+03   -6.8499E-01    1.6139E-02
      72    0.028868     0.4662    1.2038E+04   -6.7942E-01    5.7069E-02
      72    0.028868    15.4311    3.0036E-01   -4.7768E-07    1.7916E-08
      72    0.028868    15.4311    2.8267E-01   -2.7417E-07    1.6861E-08
      72    0.028868    15.4329    1.7294E-01    2.9371E-09    6.5019E-09
      72    0.028868     0.2396    6.8620E+03   -1.8686E-01    1.6676E-02
      72    0.028868     0.2396    6.6412E+03   -1.9668E-01    1.6139E-02
      72    0.028868     0.4662    1.2038E+04   -1.9946E-01    5.7069E-02
      72    0.028868    15.4311    3.0036E-01    5.1887E-06    1.7916E-08
      72    0.028868    15.4311    2.8267E-01    3.6562E-06    1.6861E-08
      72    0.028868    15.4329    1.7294E-01    2.3150E-06    6.5019E-09
      72    0.028868     0.2396    6.8620E+03   -3.3011E-01    1.6676E-02
      72    0.028868     0.2396    6.6412E+03   -3.5096E-01    1.6139E-02
      72    0.028868     0.4662    1.2038E+04   -3.5836E-01    5.7069E-02
      72    0.028868    15.4311    3.0036E-01    2.6569E-06    1.7916E-08
      72    0.028868    15.4311    2.8267E-01    2.6667E-06    1.6861E-08
      72    0.028868    15.4329    1.7294E-01    1.4624E-06    6.5019E-09
      72    0.028868     0.2396    6.8620E+03   -5.1384E-01    1.6676E-02
      72    0.028868     0.2396    6.6412E+03   -5.3071E-01    1.6139E-02
      72    0.028868     0.4662    1.2038E+04   -5.2051E-01    5.7069E-02
      72    0.028868    15.4311    3.0036E-01    2.0541E-06    1.7916E-08
      72    0.028868    15.4311    2.8267E-01    7.1533E-07    1.6861E-08
      72    0.028868    15.4329    1.7294E-01    8.5552E-07    6.5019E-09
      72    0.028868     0.2396    6.8620E+03   -3.4121E-01    1.6676E-02
      72    0.028868     0.2396    6.6412E+03   -3.6535E-01    1.6139E-02
      72    0.028868     0.4662    1.2038E+04   -3.6902E-01    5.7069E-02
      72    0.028868    15.4311    3.0036E-01    3.0462E-06    1.7916E-08
      72    0.028868    15.4311    2.8267E-01    2.4685E-06    1.6861E-08
      72    0.028868    15.4329    1.7294E-01    1.5214E-06    6.5019E-09
      72    0.028868     0.2396    6.8620E+03   -4.8446E-01    1.6676E-02
      72    0.028868     0.2396    6.6412E+03   -5.1963E-01    1.6139E-02
      72    0.028868     0.4662    1.2038E+04   -5.2793E-01    5.7069E-02
      72    0.028868    15.4311    3.0036E-01    5.1438E-07    1.7916E-08
      72    0.028868    15.4311    2.8267E-01    1.4790E-06    1.6861E-08
      72    0.028868    15.4329    1.7294E-01    6.6885E-07    6.5019E-09
      72    0.028868     0.2396    6.8620E+03   -5.0273E-01    1.6676E-02
      72    0.028868     0.2396    6.6412E+03   -5.1632E-01    1.6139E-02
      72    0.028868     0.4662    1.2038E+04   -5.0985E-01    5.7069E-02
      72    0.028868    15.4311    3.0036E-01    1.6648E-06    1.7916E-08
      72    0.028868    15.4311    2.8267E-01    9.1352E-07    1.6861E-08
      72    0.028868    15.4329    1.7294E-01    7.9648E-07    6.5019E-09
      72    0.028868     0.2396    6.8620E+03   -3.5948E-01    1.6676E-02
      72    0.028868     0.2396    6.6412E+03   -3.6204E-01    1.6139E-02
      72    0.028868     0.4662    1.2038E+04   -3.5095E-01    5.7069E-02
      72    0.028868    15.4311    3.0036E-01    4.1966E-06    1.7916E-08
      72    0.028868    15.4311    2.8267E-01    1.9030E-06    1.6861E-08
      72    0.028868    15.4329    1.7294E-01    1.6491E-06    6.5019E-09
      72    0.057735     0.4774    4.1090E+03   -4.8185E-01    9.8713E-03
      72    0.057735     0.4774    4.1810E+03   -5.2344E-01    1.0044E-02
      72    0.057735     0.9330    5.6907E+03   -4.9420E-01    2.6986E-02
      72    0.057735    15.4170    5.6755E-01    2.2911E-07    6.6318E-08
      72    0.057735    15.4170    5.6580E-01   -1.8224E-07    6.6113E-08
      72    0.057735    15.4238    3.8172E-01    1.6303E-06    2.9359E-08
      72    0.057735     0.4774    4.1090E+03   -1.1537E-01    9.8713E-03
      72    0.057735     0.4774    4.1810E+03   -7.4716E-02    1.0044E-02
      72    0.057735     0.9330    5.6907E+03   -8.8075E-02    2.6986E-02
      72    0.057735    15.4170    5.6755E-01    5.1095E-06    6.6318E-08
      72    0.057735    15.4170    5.6580E-01    6.2393E-06    6.6113E-08
      72    0.057735    15.4238    3.8172E-01    4.3894E-06    2.9359E-08
      72    0.057735     0.4774    4.1090E+03   -2.0907E-01    9.8713E-03
      72    0.057735     0.4774    4.1810E+03   -2.6226E-01    1.0044E-02
      72    0.057735     0.9330    5.6907E+03   -2.3269E-01    2.6986E-02
      72    0.057735    15.4170    5.6755E-01    3.6302E-06    6.6318E-08
      72    0.057735    15.4170    5.6580E-01    3.8753E-06    6.6113E-08
      72    0.057735    15.4238    3.8172E-01    3.4745E-06    2.9359E-08
      72    0.057735     0.4774    4.1090E+03   -3.8815E-01    9.8713E-03
      72    0.057735     0.4774    4.1810E+03   -3.3589E-01    1.0044E-02
      72    0.057735     0.9330    5.6907E+03   -3.4958E-01    2.6986E-02
      72    0.057735    15.4170    5.6755E-01    1.7084E-06    6.6318E-08
      72    0.057735    15.4170    5.6580E-01    2.1817E-06    6.6113E-08
      72    0.057735    15.4238    3.8172E-01    2.5452E-06    2.9359E-08
