       1   -8.4259E-06   -6.4757E-06    8.4718E-06    5.1489E+02    5.1489E+02    5.1489E+02    0.0000E+00    0.0000E+00    0.0000E+00    7.5181E-04    6.7712E-04    6.4046E-04
       2    7.9924E+00    7.9924E+00    1.5552E+01    5.1473E+02    5.1473E+02    5.1479E+02    4.8472E-04    4.9831E-04    5.2649E-04    5.4441E-03    4.4055E-03    4.4128E-03
       3    1.5926E+01    1.5926E+01    3.1123E+01    5.1426E+02    5.1426E+02    5.1448E+02    6.2943E-04    6.3689E-04    9.6582E-04    4.2022E-03    4.9500E-03    5.9279E-03
       4    2.3741E+01    2.3741E+01    4.6725E+01    5.1349E+02    5.1349E+02    5.1396E+02    5.4703E-04    5.2032E-04    1.1751E-03    3.2645E-03    3.8604E-03    6.6527E-03
       5    3.1378E+01    3.1378E+01    6.2368E+01    5.1247E+02    5.1247E+02    5.1321E+02    2.2654E-04    2.9012E-04    1.0626E-03    2.4618E-03    2.8500E-03    6.3298E-03
       6    3.8777E+01    3.8777E+01    7.8049E+01    5.1123E+02    5.1123E+02    5.1219E+02    9.7440E-05    9.3775E-05    8.3219E-04    1.6598E-03    2.1801E-03    4.9530E-03
       7    4.5877E+01    4.5877E+01    9.3757E+01    5.0982E+02    5.0982E+02    5.1089E+02    3.0688E-05    2.1065E-05    5.7075E-04    1.3104E-03    1.5480E-03    3.7633E-03
       8    1.0362E+01    1.0362E+01    1.6686E+01    5.1463E+02    5.1463E+02    5.1484E+02    1.3902E-04    1.0419E-04    6.1547E-03    4.0638E-03    4.2327E-03    8.4516E-04
       9    1.5850E+01    1.6658E+01    2.8741E+01    5.1421E+02    5.1424E+02    5.1467E+02    1.0576E-03    2.7379E-04    2.9236E-03    3.6353E-03    4.3439E-03    7.3500E-03
      10    2.2501E+01    2.3858E+01    4.3273E+01    5.1350E+02    5.1359E+02    5.1425E+02    1.1022E-03    2.4665E-04    2.0330E-03    2.5384E-03    3.9706E-03    6.6441E-03
      11    2.9645E+01    3.1203E+01    5.8376E+01    5.1251E+02    5.1268E+02    5.1357E+02    6.6931E-04    1.1582E-04    1.4671E-03    1.9815E-03    3.4478E-03    6.5662E-03
      12    3.6856E+01    3.8450E+01    7.3720E+01    5.1128E+02    5.1156E+02    5.1264E+02    3.1360E-04    4.7201E-05    1.0975E-03    1.3141E-03    2.3216E-03    5.6432E-03
      13    4.3931E+01    4.5472E+01    8.9194E+01    5.0987E+02    5.1025E+02    5.1142E+02    1.0444E-04    1.1066E-05    7.2863E-04    8.5809E-04    1.4952E-03    4.5739E-03
